Row ID;Row Name;Base FP Recovery Time;Base Stamina Recovery Time;Characer Head Land - Damage Reduction;Runes;Equipped Weapon: Right Primary;Equipped Weapon: Right Secondary;Equipped Weapon: Left Primary;Equipped Weapon: Left Secondary;Equipped Armor: Head;Equipped Armor: Chest;Equipped Armor: Arms;Equipped Armor: Legs;Equipped Ammunition: Arrow Primary;Equipped Ammunition: Bolt Primary;Equipped Ammunition: Arrow Secondary;Equipped Ammunition: Bolt Secondary;Equipped Accessory: Slot 1;Equipped Accessory: Slot 2;Equipped Accessory: Slot 3;Equipped Accessory: Slot 4;Elixir Material 1;Elixir Material 2;Elixir Material 3;Equipped Spell: Slot 1;Equipped Spell: Slot 2;Equipped Spell: Slot 3;Equipped Spell: Slot 4;Equipped Spell: Slot 5;Equipped Spell: Slot 6;Equipped Spell: Slot 7;Equipped Item: Slot 1;Equipped Item: Slot 2;Equipped Item: Slot 3;Equipped Item: Slot 4;Equipped Item: Slot 5;Equipped Item: Slot 6;Equipped Item: Slot 7;Equipped Item: Slot 8;Equipped Item: Slot 9;Equipped Item: Slot 10;NPC Player - Face Gen ID;NPC Player - Think ID;Base HP;Base FP;Base Stamina;Equipped Ammunition: Arrow Primary Count;Equipped Ammunition: Bolt Primary Count;Equipped Ammunition: Arrow Secondary Count;Equipped Ammunition: Bolt Secondary Count;Level;Vigor;Attunement;Endurance;Strength;Dexterity;Intelligence;Faith;Arcane;Humanity;Vitality;Equipped Item: Slot 1 Amount;Equipped Item: Slot 2 Amount;Equipped Item: Slot 3 Amount;Equipped Item: Slot 4 Amount;Equipped Item: Slot 5 Amount;Equipped Item: Slot 6 Amount;Equipped Item: Slot 7 Amount;Equipped Item: Slot 8 Amount;Equipped Item: Slot 9 Amount;Equipped Item: Slot 10 Amount;Equipped Gesture: Slot 1;Equipped Gesture: Slot 2;Equipped Gesture: Slot 3;Equipped Gesture: Slot 4;Equipped Gesture: Slot 5;Equipped Gesture: Slot 6;Equipped Gesture: Slot 7;NPC Player - Type;NPC Player - Draw Type;NPC Player - Sex;Vow Type: 1;Vow Type: 2;Vow Type: 3;Vow Type: 4;Is Sync Target;Weapon Param Type - Right Primary;Weapon Param Type - Right Secondary;Weapon Param Type - Right Tertiary;Weapon Param Type - Left Primary;Weapon Param Type - Left Secondary;Weapon Param Type - Left Tertiary;Equipped Weapon: Right Tertiary;Equipped Weapon: Left Tertiary;Stored Item: Slot 1;Stored Item: Slot 2;Stored Item: Slot 3;Stored Item: Slot 4;Stored Item: Slot 5;Stored Item: Slot 6;Stored Item: Slot 1 Count;Stored Item: Slot 2 Count;Stored Item: Slot 3 Count;Stored Item: Slot 4 Count;Stored Item: Slot 5 Count;Stored Item: Slot 6 Count;HP Flask - Max Possession Limit;FP Flask - Max Possession Limit;Voice Type
8115;;0;0;0;10000000;2000000;34000000;31000000;41000000;40000;40100;40200;40300;50000000;52000000;50010000;53000000;6100;-1;-1;-1;11019;-1;-1;4000;6010;6421;4010;6000;-1;-1;1013;1063;250;130;300;3510;1460;1440;1410;1430;1;0;0;0;0;99;99;99;99;115;27;27;14;20;13;16;14;13;2;50;20;20;1;1;5;5;5;5;10;10;2;7;50;70;80;92;53;0;0;0;False;False;False;False;False;0;0;0;0;0;0;33000000;24000000;207000;10030;9500;9501;9502;9510;1;5;99;99;99;99;3;3;0
8116;;0;0;0;10000000;2000000;34000000;31000000;41000000;40000;40100;40200;40300;50000000;52000000;50010000;53000000;6110;-1;-1;-1;11019;-1;-1;4000;6010;6421;4010;6000;-1;-1;1013;1063;250;130;300;3510;1460;1440;1410;1430;1;0;0;0;0;99;99;99;99;115;27;27;14;20;13;16;14;13;2;50;20;20;1;1;5;5;5;5;10;10;2;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;33000000;24000000;207000;10030;9500;9501;9502;9510;1;5;99;99;99;99;3;3;0
8400;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8401;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;1;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8402;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;2;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8403;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;3;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8404;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;4;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8405;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;5;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8406;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;6;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8407;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;7;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8408;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;8;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8409;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;9;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8410;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;10;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8411;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;20;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8412;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;21;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8413;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;22;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8414;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;23;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8415;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;24;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8416;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;25;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8417;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;30;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8418;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;40;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8419;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;41;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8420;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;50;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8421;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;51;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8422;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;52;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8423;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;53;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8424;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;54;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8425;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;55;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8426;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;60;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8427;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;70;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8428;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;71;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8429;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;72;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8430;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;73;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8431;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;80;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8432;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;90;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8433;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;91;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8434;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;92;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8435;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;93;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8436;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;94;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8437;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;95;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8438;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;96;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8439;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;97;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8440;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;98;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8441;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;100;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
8442;;0;0;0;50000;2000000;3000000;31000000;2000000;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;2;1;1;10;10;1;99;0;0;0;101;-1;-1;-1;-1;-1;-1;0;0;1;False;False;False;False;False;0;0;0;0;0;0;7000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
