Row ID;Row Name;physicsAtkRate;magicAtkRate;fireAtkRate;thunderAtkRate;staminaAtkRate;saWeaponAtkRate;saDurabilityRate;correctStrengthRate;correctAgilityRate;correctMagicRate;correctFaithRate;physicsGuardCutRate;magicGuardCutRate;fireGuardCutRate;thunderGuardCutRate;poisonGuardResistRate;diseaseGuardResistRate;bloodGuardResistRate;curseGuardResistRate;staminaGuardDefRate;spEffectId1;spEffectId2;spEffectId3;residentSpEffectId1;residentSpEffectId2;residentSpEffectId3;materialSetId;maxReinforceLevel;darkAtkRate;darkGuardCutRate;correctLuckRate;freezeGuardDefRate;reinforcePriceRate;baseChangePriceRate;enableGemRank;sleepGuardDefRate;madnessGuardDefRate;baseAtkRate
6105;;1.35;1.5;1.5;1.5;1.5;1;1;1.68;1.68;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
6106;;1.43;1.6;1.6;1.6;1.6;1;1;1.7;1.7;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
6107;;1.51;1.7;1.7;1.7;1.7;1;1;1.72;1.72;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
6108;;1.59;1.8;1.8;1.8;1.8;1;1;1.74;1.74;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
6109;;1.67;1.9;1.9;1.9;1.9;1;1;1.76;1.76;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
6110;;1.75;2;2;2;2;1;1;1.8;1.8;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
6200;;0.95;1;1;1;1;1;1;1.5;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
6201;;1.04;1.1;1.1;1.1;1.1;1;1;1.63;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
6202;;1.13;1.2;1.2;1.2;1.2;1;1;1.76;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
6203;;1.22;1.3;1.3;1.3;1.3;1;1;1.89;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
6204;;1.31;1.4;1.4;1.4;1.4;1;1;2.03;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
6205;;1.4;1.5;1.5;1.5;1.5;1;1;2.09;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
6206;;1.49;1.6;1.6;1.6;1.6;1;1;2.15;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
6207;;1.58;1.7;1.7;1.7;1.7;1;1;2.21;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
6208;;1.67;1.8;1.8;1.8;1.8;1;1;2.27;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
6209;;1.76;1.9;1.9;1.9;1.9;1;1;2.33;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
6210;;1.85;2;2;2;2;1;1;2.4;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
6300;;0.95;1;1;1;1;1;1;0.95;1.5;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
6301;;1.04;1.1;1.1;1.1;1.1;1;1;0.98;1.61;1.07;1.07;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
6302;;1.13;1.2;1.2;1.2;1.2;1;1;1.01;1.72;1.14;1.14;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
6303;;1.22;1.3;1.3;1.3;1.3;1;1;1.04;1.83;1.21;1.21;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
6304;;1.31;1.4;1.4;1.4;1.4;1;1;1.06;1.93;1.29;1.29;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
6305;;1.4;1.5;1.5;1.5;1.5;1;1;1.07;1.96;1.31;1.31;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
6306;;1.49;1.6;1.6;1.6;1.6;1;1;1.08;1.99;1.33;1.33;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
6307;;1.58;1.7;1.7;1.7;1.7;1;1;1.09;2.02;1.35;1.35;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
6308;;1.67;1.8;1.8;1.8;1.8;1;1;1.1;2.05;1.37;1.37;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
6309;;1.76;1.9;1.9;1.9;1.9;1;1;1.11;2.08;1.39;1.39;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
6310;;1.85;2;2;2;2;1;1;1.1;2.1;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
7000;;0.98;1;1;1;1;1;1;1.6;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
7001;;1.067;1.1;1.1;1.1;1.1;1;1;1.66;0;1.05;1.05;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
7002;;1.154;1.2;1.2;1.2;1.2;1;1;1.72;0;1.1;1.1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
7003;;1.241;1.3;1.3;1.3;1.3;1;1;1.78;0;1.15;1.15;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
7004;;1.328;1.4;1.4;1.4;1.4;1;1;1.85;0;1.2;1.2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
7005;;1.415;1.5;1.5;1.5;1.5;1;1;1.89;0;1.23;1.23;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
7006;;1.502;1.6;1.6;1.6;1.6;1;1;1.93;0;1.26;1.26;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
7007;;1.589;1.7;1.7;1.7;1.7;1;1;1.97;0;1.29;1.29;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
7008;;1.676;1.8;1.8;1.8;1.8;1;1;2.01;0;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
7009;;1.763;1.9;1.9;1.9;1.9;1;1;2.05;0;1.35;1.35;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
7010;;1.85;2;2;2;2;1;1;2.1;0;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
8000;Small Shield +0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
8001;Small Shield +1;1.058;1.058;1.058;1.058;1.04;1;1;1.04;1.04;1.04;1.04;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;1;1;1.058;1;1.04;1;1;1;0;1;1;1.12;
8002;Small Shield +2;1.116;1.116;1.116;1.116;1.08;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;2;2;1.116;1;1.08;1;1.2;1;0;1;1;1.24;
8003;Small Shield +3;1.174;1.174;1.174;1.174;1.12;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;3;3;1.174;1;1.12;1;1.4;1;0;1;1;1.36;
8004;Small Shield +4;1.232;1.232;1.232;1.232;1.16;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;4;4;1.232;1;1.16;1;1.6;1;0;1;1;1.48;
8005;Small Shield +5;1.29;1.29;1.29;1.29;1.2;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;5;5;1.29;1;1.2;1;1.8;1;0;1;1;1.6;
8006;Small Shield +6;1.348;1.348;1.348;1.348;1.24;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1.12;0;0;0;0;0;0;6;6;1.348;1;1.24;1;2;1;0;1;1;1.72;
8007;Small Shield +7;1.406;1.406;1.406;1.406;1.28;1;1;1.28;1.28;1.28;1.28;1;1;1;1;1;1;1;1;1.14;0;0;0;0;0;0;7;7;1.406;1;1.28;1;2.2;1;0;1;1;1.84;
8008;Small Shield +8;1.464;1.464;1.464;1.464;1.32;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1.15;0;0;0;0;0;0;8;8;1.464;1;1.32;1;2.4;1;0;1;1;1.96;
8009;Small Shield +9;1.522;1.522;1.522;1.522;1.36;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1.16;0;0;0;0;0;0;9;9;1.522;1;1.36;1;2.6;1;0;1;1;2.08;
8010;Small Shield +10;1.58;1.58;1.58;1.58;1.4;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1.17;0;0;0;0;0;0;10;10;1.58;1;1.4;1;2.8;1;0;1;1;2.2;
8011;Small Shield +11;1.638;1.638;1.638;1.638;1.44;1;1;1.43;1.43;1.43;1.43;1;1;1;1;1;1;1;1;1.18;0;0;0;0;0;0;11;11;1.638;1;1.43;1;3;1;0;1;1;2.32;
8012;Small Shield +12;1.696;1.696;1.696;1.696;1.48;1;1;1.46;1.46;1.46;1.46;1;1;1;1;1;1;1;1;1.19;0;0;0;0;0;0;12;12;1.696;1;1.46;1;3.2;1;0;1;1;2.44;
8013;Small Shield +13;1.754;1.754;1.754;1.754;1.52;1;1;1.49;1.49;1.49;1.49;1;1;1;1;1;1;1;1;1.2;0;0;0;0;0;0;13;13;1.754;1;1.49;1;3.4;1;0;1;1;2.56;
8014;Small Shield +14;1.812;1.812;1.812;1.812;1.56;1;1;1.52;1.52;1.52;1.52;1;1;1;1;1;1;1;1;1.21;0;0;0;0;0;0;14;14;1.812;1;1.52;1;3.6;1;0;1;1;2.68;
8015;Small Shield +15;1.87;1.87;1.87;1.87;1.6;1;1;1.55;1.55;1.55;1.55;1;1;1;1;1;1;1;1;1.22;0;0;0;0;0;0;15;15;1.87;1;1.55;1;3.8;1;0;1;1;2.8;
8016;Small Shield +16;1.928;1.928;1.928;1.928;1.64;1;1;1.58;1.58;1.58;1.58;1;1;1;1;1;1;1;1;1.23;0;0;0;0;0;0;16;16;1.928;1;1.58;1;4;1;0;1;1;2.92;
8017;Small Shield +17;1.986;1.986;1.986;1.986;1.68;1;1;1.61;1.61;1.61;1.61;1;1;1;1;1;1;1;1;1.24;0;0;0;0;0;0;17;17;1.986;1;1.61;1;4.2;1;0;1;1;3.04;
8018;Small Shield +18;2.044;2.044;2.044;2.044;1.72;1;1;1.64;1.64;1.64;1.64;1;1;1;1;1;1;1;1;1.25;0;0;0;0;0;0;18;18;2.044;1;1.64;1;4.4;1;0;1;1;3.16;
8019;Small Shield +19;2.102;2.102;2.102;2.102;1.76;1;1;1.67;1.67;1.67;1.67;1;1;1;1;1;1;1;1;1.26;0;0;0;0;0;0;19;19;2.102;1;1.67;1;4.6;1;0;1;1;3.28;
8020;Small Shield +20;2.16;2.16;2.16;2.16;1.8;1;1;1.7;1.7;1.7;1.7;1;1;1;1;1;1;1;1;1.27;0;0;0;0;0;0;20;20;2.16;1;1.7;1;4.8;1;0;1;1;3.4;
8021;Small Shield +21;2.218;2.218;2.218;2.218;1.84;1;1;1.72;1.72;1.72;1.72;1;1;1;1;1;1;1;1;1.28;0;0;0;0;0;0;21;21;2.218;1;1.72;1;5;1;0;1;1;3.52;
8022;Small Shield +22;2.276;2.276;2.276;2.276;1.88;1;1;1.74;1.74;1.74;1.74;1;1;1;1;1;1;1;1;1.29;0;0;0;0;0;0;22;22;2.276;1;1.74;1;5.2;1;0;1;1;3.64;
8023;Small Shield +23;2.334;2.334;2.334;2.334;1.92;1;1;1.76;1.76;1.76;1.76;1;1;1;1;1;1;1;1;1.3;0;0;0;0;0;0;23;23;2.334;1;1.76;1;5.4;1;0;1;1;3.76;
8024;Small Shield +24;2.392;2.392;2.392;2.392;1.96;1;1;1.78;1.78;1.78;1.78;1;1;1;1;1;1;1;1;1.31;0;0;0;0;0;0;24;24;2.392;1;1.78;1;5.6;1;0;1;1;3.88;
8025;Small Shield +25;2.45;2.45;2.45;2.45;2;1;1;1.8;1.8;1.8;1.8;1;1;1;1;1;1;1;1;1.32;0;0;0;0;0;0;25;25;2.45;1;1.8;1;5.8;1;0;1;1;4;
8100;Medium Shield +0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
8101;Medium Shield +1;1.058;1.058;1.058;1.058;1.04;1;1;1.04;1.04;1.04;1.04;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.058;1;1.04;1;1;1;0;1;1;1.12;
8102;Medium Shield +2;1.116;1.116;1.116;1.116;1.08;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;2;2;1.116;1;1.08;1;1.2;1;0;1;1;1.24;
8103;Medium Shield +3;1.174;1.174;1.174;1.174;1.12;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;3;3;1.174;1;1.12;1;1.4;1;0;1;1;1.36;
8104;Medium Shield +4;1.232;1.232;1.232;1.232;1.16;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;4;4;1.232;1;1.16;1;1.6;1;0;1;1;1.48;
8105;Medium Shield +5;1.29;1.29;1.29;1.29;1.2;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;5;5;1.29;1;1.2;1;1.8;1;0;1;1;1.6;
8106;Medium Shield +6;1.348;1.348;1.348;1.348;1.24;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;6;6;1.348;1;1.24;1;2;1;0;1;1;1.72;
8107;Medium Shield +7;1.406;1.406;1.406;1.406;1.28;1;1;1.28;1.28;1.28;1.28;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;7;7;1.406;1;1.28;1;2.2;1;0;1;1;1.84;
8108;Medium Shield +8;1.464;1.464;1.464;1.464;1.32;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;8;8;1.464;1;1.32;1;2.4;1;0;1;1;1.96;
8109;Medium Shield +9;1.522;1.522;1.522;1.522;1.36;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;9;9;1.522;1;1.36;1;2.6;1;0;1;1;2.08;
8110;Medium Shield +10;1.58;1.58;1.58;1.58;1.4;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;10;10;1.58;1;1.4;1;2.8;1;0;1;1;2.2;
8111;Medium Shield +11;1.638;1.638;1.638;1.638;1.44;1;1;1.43;1.43;1.43;1.43;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;11;11;1.638;1;1.43;1;3;1;0;1;1;2.32;
8112;Medium Shield +12;1.696;1.696;1.696;1.696;1.48;1;1;1.46;1.46;1.46;1.46;1;1;1;1;1;1;1;1;1.11;0;0;0;0;0;0;12;12;1.696;1;1.46;1;3.2;1;0;1;1;2.44;
8113;Medium Shield +13;1.754;1.754;1.754;1.754;1.52;1;1;1.49;1.49;1.49;1.49;1;1;1;1;1;1;1;1;1.12;0;0;0;0;0;0;13;13;1.754;1;1.49;1;3.4;1;0;1;1;2.56;
8114;Medium Shield +14;1.812;1.812;1.812;1.812;1.56;1;1;1.52;1.52;1.52;1.52;1;1;1;1;1;1;1;1;1.13;0;0;0;0;0;0;14;14;1.812;1;1.52;1;3.6;1;0;1;1;2.68;
8115;Medium Shield +15;1.87;1.87;1.87;1.87;1.6;1;1;1.55;1.55;1.55;1.55;1;1;1;1;1;1;1;1;1.14;0;0;0;0;0;0;15;15;1.87;1;1.55;1;3.8;1;0;1;1;2.8;
8116;Medium Shield +16;1.928;1.928;1.928;1.928;1.64;1;1;1.58;1.58;1.58;1.58;1;1;1;1;1;1;1;1;1.15;0;0;0;0;0;0;16;16;1.928;1;1.58;1;4;1;0;1;1;2.92;
8117;Medium Shield +17;1.986;1.986;1.986;1.986;1.68;1;1;1.61;1.61;1.61;1.61;1;1;1;1;1;1;1;1;1.16;0;0;0;0;0;0;17;17;1.986;1;1.61;1;4.2;1;0;1;1;3.04;
8118;Medium Shield +18;2.044;2.044;2.044;2.044;1.72;1;1;1.64;1.64;1.64;1.64;1;1;1;1;1;1;1;1;1.17;0;0;0;0;0;0;18;18;2.044;1;1.64;1;4.4;1;0;1;1;3.16;
8119;Medium Shield +19;2.102;2.102;2.102;2.102;1.76;1;1;1.67;1.67;1.67;1.67;1;1;1;1;1;1;1;1;1.18;0;0;0;0;0;0;19;19;2.102;1;1.67;1;4.6;1;0;1;1;3.28;
8120;Medium Shield +20;2.16;2.16;2.16;2.16;1.8;1;1;1.7;1.7;1.7;1.7;1;1;1;1;1;1;1;1;1.19;0;0;0;0;0;0;20;20;2.16;1;1.7;1;4.8;1;0;1;1;3.4;
8121;Medium Shield +21;2.218;2.218;2.218;2.218;1.84;1;1;1.72;1.72;1.72;1.72;1;1;1;1;1;1;1;1;1.2;0;0;0;0;0;0;21;21;2.218;1;1.72;1;5;1;0;1;1;3.52;
8122;Medium Shield +22;2.276;2.276;2.276;2.276;1.88;1;1;1.74;1.74;1.74;1.74;1;1;1;1;1;1;1;1;1.21;0;0;0;0;0;0;22;22;2.276;1;1.74;1;5.2;1;0;1;1;3.64;
8123;Medium Shield +23;2.334;2.334;2.334;2.334;1.92;1;1;1.76;1.76;1.76;1.76;1;1;1;1;1;1;1;1;1.22;0;0;0;0;0;0;23;23;2.334;1;1.76;1;5.4;1;0;1;1;3.76;
8124;Medium Shield +24;2.392;2.392;2.392;2.392;1.96;1;1;1.78;1.78;1.78;1.78;1;1;1;1;1;1;1;1;1.23;0;0;0;0;0;0;24;24;2.392;1;1.78;1;5.6;1;0;1;1;3.88;
8125;Medium Shield +25;2.45;2.45;2.45;2.45;2;1;1;1.8;1.8;1.8;1.8;1;1;1;1;1;1;1;1;1.24;0;0;0;0;0;0;25;25;2.45;1;1.8;1;5.8;1;0;1;1;4;
8200;Greatshield +0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
8201;Greatshield +1;1.058;1.058;1.058;1.058;1.04;1;1;1.04;1.04;1.04;1.04;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;1;1;1.058;1;1.04;1;1;1;0;1;1;1.12;
8202;Greatshield +2;1.116;1.116;1.116;1.116;1.08;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;2;2;1.116;1;1.08;1;1.2;1;0;1;1;1.24;
8203;Greatshield +3;1.174;1.174;1.174;1.174;1.12;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;3;3;1.174;1;1.12;1;1.4;1;0;1;1;1.36;
8204;Greatshield +4;1.232;1.232;1.232;1.232;1.16;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;4;4;1.232;1;1.16;1;1.6;1;0;1;1;1.48;
8205;Greatshield +5;1.29;1.29;1.29;1.29;1.2;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;5;5;1.29;1;1.2;1;1.8;1;0;1;1;1.6;
8206;Greatshield +6;1.348;1.348;1.348;1.348;1.24;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;6;6;1.348;1;1.24;1;2;1;0;1;1;1.72;
8207;Greatshield +7;1.406;1.406;1.406;1.406;1.28;1;1;1.28;1.28;1.28;1.28;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;7;7;1.406;1;1.28;1;2.2;1;0;1;1;1.84;
8208;Greatshield +8;1.464;1.464;1.464;1.464;1.32;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;8;8;1.464;1;1.32;1;2.4;1;0;1;1;1.96;
8209;Greatshield +9;1.522;1.522;1.522;1.522;1.36;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;9;9;1.522;1;1.36;1;2.6;1;0;1;1;2.08;
8210;Greatshield +10;1.58;1.58;1.58;1.58;1.4;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;10;10;1.58;1;1.4;1;2.8;1;0;1;1;2.2;
8211;Greatshield +11;1.638;1.638;1.638;1.638;1.44;1;1;1.43;1.43;1.43;1.43;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;11;11;1.638;1;1.43;1;3;1;0;1;1;2.32;
8212;Greatshield +12;1.696;1.696;1.696;1.696;1.48;1;1;1.46;1.46;1.46;1.46;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;12;12;1.696;1;1.46;1;3.2;1;0;1;1;2.44;
8213;Greatshield +13;1.754;1.754;1.754;1.754;1.52;1;1;1.49;1.49;1.49;1.49;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;13;13;1.754;1;1.49;1;3.4;1;0;1;1;2.56;
8214;Greatshield +14;1.812;1.812;1.812;1.812;1.56;1;1;1.52;1.52;1.52;1.52;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;14;14;1.812;1;1.52;1;3.6;1;0;1;1;2.68;
8215;Greatshield +15;1.87;1.87;1.87;1.87;1.6;1;1;1.55;1.55;1.55;1.55;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;15;15;1.87;1;1.55;1;3.8;1;0;1;1;2.8;
8216;Greatshield +16;1.928;1.928;1.928;1.928;1.64;1;1;1.58;1.58;1.58;1.58;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;16;16;1.928;1;1.58;1;4;1;0;1;1;2.92;
8217;Greatshield +17;1.986;1.986;1.986;1.986;1.68;1;1;1.61;1.61;1.61;1.61;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;17;17;1.986;1;1.61;1;4.2;1;0;1;1;3.04;
8218;Greatshield +18;2.044;2.044;2.044;2.044;1.72;1;1;1.64;1.64;1.64;1.64;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;18;18;2.044;1;1.64;1;4.4;1;0;1;1;3.16;
8219;Greatshield +19;2.102;2.102;2.102;2.102;1.76;1;1;1.67;1.67;1.67;1.67;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;19;19;2.102;1;1.67;1;4.6;1;0;1;1;3.28;
8220;Greatshield +20;2.16;2.16;2.16;2.16;1.8;1;1;1.7;1.7;1.7;1.7;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;20;20;2.16;1;1.7;1;4.8;1;0;1;1;3.4;
8221;Greatshield +21;2.218;2.218;2.218;2.218;1.84;1;1;1.72;1.72;1.72;1.72;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;21;21;2.218;1;1.72;1;5;1;0;1;1;3.52;
8222;Greatshield +22;2.276;2.276;2.276;2.276;1.88;1;1;1.74;1.74;1.74;1.74;1;1;1;1;1;1;1;1;1.11;0;0;0;0;0;0;22;22;2.276;1;1.74;1;5.2;1;0;1;1;3.64;
8223;Greatshield +23;2.334;2.334;2.334;2.334;1.92;1;1;1.76;1.76;1.76;1.76;1;1;1;1;1;1;1;1;1.11;0;0;0;0;0;0;23;23;2.334;1;1.76;1;5.4;1;0;1;1;3.76;
8224;Greatshield +24;2.392;2.392;2.392;2.392;1.96;1;1;1.78;1.78;1.78;1.78;1;1;1;1;1;1;1;1;1.11;0;0;0;0;0;0;24;24;2.392;1;1.78;1;5.6;1;0;1;1;3.88;
8225;Greatshield +25;2.45;2.45;2.45;2.45;2;1;1;1.8;1.8;1.8;1.8;1;1;1;1;1;1;1;1;1.12;0;0;0;0;0;0;25;25;2.45;1;1.8;1;5.8;1;0;1;1;4;
8300;Unique - Greatshield +0;1.2;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1.2;1;1;1;1;1;0;1;1;1;
8301;Unique - Greatshield +1;1.31;1.31;1.31;1.31;1.28;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;1;2;1.31;1;1.08;1;1;1;0;1;1;1.3;
8302;Unique - Greatshield +2;1.42;1.42;1.42;1.42;1.36;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;2;5;1.42;1;1.16;1;1.5;1;0;1;1;1.6;
8303;Unique - Greatshield +3;1.53;1.53;1.53;1.53;1.44;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;3;7;1.53;1;1.24;1;2;1;0;1;1;1.9;
8304;Unique - Greatshield +4;1.64;1.64;1.64;1.64;1.52;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;4;10;1.64;1;1.32;1;2.5;1;0;1;1;2.2;
8305;Unique - Greatshield +5;1.75;1.75;1.75;1.75;1.6;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;5;12;1.75;1;1.4;1;3;1;0;1;1;2.5;
8306;Unique - Greatshield +6;1.86;1.86;1.86;1.86;1.68;1;1;1.48;1.48;1.48;1.48;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;6;15;1.86;1;1.48;1;3.5;1;0;1;1;2.8;
