Row ID,Row Name,AtkParam ID,Projectile FX ID,Impact FX ID,Flick FX ID,Duration,Attenuation Range,Shoot Interval,Gravity: In Range,Gravity: Out of Range,Homing Stop Range,Initial Velocity,Acceleration: In Range,Acceleration: Out of Range,Max Velocity,Min Velocity,Acceleration Duration,Homing Start Distance,Initial Hit Radius,Final Hit Radius,Radius Spread Time,Explosion Delay,Homing Offset Range,Hitbox Duration,External Force,Owner SpEffect ID,Bullet AI,Hit Bullet ID,Target SpEffect ID 0,Target SpEffect ID 1,Target SpEffect ID 2,Target SpEffect ID 3,Target SpEffect ID 4,Bullet Count,Homing Angle,Horizontal Shoot Angle,Shoot Angle - Horizontal Interval,Shoot Angle - Vertical Interval,Damage Falloff: Physical,Damage Falloff: Magic,Damage Falloff: Fire,Damage Falloff: Lightning,Damage Falloff: Stamina,Damage Falloff: Knockback,Vertical Shoot Angle,Lock Shoot Limit Angle,Is Object Penetration,Previous Velocity Direction Rate,Attack Attribute,Effect Attribute,Material Attack Type,Material Attack Material,Material Size,Launch Condition Type,Follow Type: Soulmass,Follow Type: Catalyst,Follow Type: Follow Floor,Emitter Type: Player Feet,Emitter Type: Parent Bullet,Emitter Type: Nearest Enemy Feet,Persistent Attack FX,Continuous Hitbox,Penetrate Map,Hit Both Teams,Use Shared Hit List,Use Multiple Model Points,Attach Effect Type 0,Attach Effect Type 1,Can be Deflected by Magic,Ignore FX On Water Hit,Ignore State Transition On Water Hit,Can Be Deflected By Bullet Deflection,Transfer Effect to Child Bullet,Transfer Speed to Child Bullet,Is Lock Module,Is Search For Target,Is Emitted Bullet,Transfer Duration to Child Bullet,Damage Falloff: Dark Damage,Bullet Hit Type 0,Bullet Hit Type 1,Sp Homing Y Angle,Emitted Bullet - Random Angle XZ,Emitted Bullet - Random Angle Y,Bullet Emitter: Bullet ID,Bullet Emitter: Shoot Interval 1,Bullet Emitter: Initial Shoot Interval,Sp Homing Y Angle For Enemy,Bullet Emitter: Shoot Interval 2,Launch Type,Limit Bullet Param ID,Counter Hit Type,Is Position Hit Bullet,Is Attach Attack SFX,Is Sp Correction 0,Is Sp Correction 1,Is Penetrate Target,Is Sp Correction 2,Is Disable Int Scale,Unk1,Emitter Position Radius,Hit Object ID,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12a,Unk12b,Unk13,Unk14,Unk15,Unk16a,Unk16b,Unk17,Unk18,Unk19,Unk20,Unk21
10471055,Rock Sling,79981,530132,-1,-1,0.9,15,0,-3,0,0,2,-0.5,-0.5,2,0.2,0.15,0,0.1,-1,0,0,0,0,0,0,0,10471058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1092616192,0,0
10471056,Rock Sling,1,530132,-1,-1,0.05,20,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.5,-1,0,0,0,0,0,0,0,10471059,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1103626240,0,0
10471057,Rock Sling,1,530132,-1,-1,0.05,20,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.5,-1,0,0,0,0,0,0,0,10471060,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1101004800,0,0
10471058,Rock Sling,1,530132,-1,-1,0.05,20,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.5,-1,0,0,0,0,0,0,0,10471061,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1092616192,0,0
10471059,Rock Sling,79982,530132,530133,-1,4.5,20,0,0,10,0.5,10,5,0,20,10,0.5,1,0.5,-1,0,0,0,0,0,0,0,10471062,0,0,0,0,0,1,70,30,0,0,0,0,0,0,0,0,5,90,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1103626240,0,0
10471060,Rock Sling,79982,530132,530133,-1,4.5,20,0,0,10,0.5,10,5,0,20,10,0.5,0.6,0.5,-1,0,0,0,0,0,0,0,10471062,0,0,0,0,0,1,50,20,0,0,0,0,0,0,0,0,2,90,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1101004800,0,0
10471061,Rock Sling,79982,530132,530133,-1,4.5,20,0,0,10,0.2,10,5,0,20,10,0.5,0.1,0.5,-1,0,0,0,0,0,0,0,10471062,0,0,0,0,0,1,30,12,0,0,0,0,0,0,0,0,255,90,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1092616192,0,0
10471062,Rock Sling,47100,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10472000,Gravity Well,47200,529982,529983,-1,1,20,0,0,0,0.5,1,45,0,45,1,0,0,0.3,-1,0,0,0,0,0,0,0,-1,470,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,0,0,0.2,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10472050,Gravity Well,47205,529982,529983,-1,1,20,0,0,0,0.5,1,45,0,45,1,0,0,0.3,-1,0,0,0,0,0,0,0,-1,470,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,0,0,0.2,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10472100,Collapsing Stars,47210,529972,529973,-1,0.6,20,0,0,0,0,7,0,0,7,7,0,1,0.3,-1,0,0,0,0,0,0,0,10472105,470,0,0,0,0,8,120,-53,15,0,0,0,0,0,0,0,20,50,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,0,0,0,0,10,35,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0.4,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1106247680,0,0
10472101,Collapsing Stars,47210,529972,529973,-1,0.6,20,0,0,0,0,7,0,0,7,7,0,1,0.3,-1,0,0,0,0,0,0,0,10472105,470,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,10,50,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,0,0,0,0,5,10,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0.4,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1106247680,0,0
10472105,Collapsing Stars,47211,529972,529973,-1,0.45,20,0,0,0,1,45,0,0,45,45,0,0,0.3,-1,0,0,0,0,0,0,0,-1,470,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0.1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10472150,Collapsing Stars,47215,529972,529973,-1,0.6,20,0,0,0,0,7,0,0,7,7,0.5,1,0.3,-1,0,0,0,0,0,0,0,10472155,470,0,0,0,0,8,120,-53,15,0,0,0,0,0,0,0,20,50,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,0,0,0,0,10,35,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0.4,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1106247680,0,0
10472151,Collapsing Stars,47215,529972,529973,-1,0.6,20,0,0,0,0,7,0,0,7,7,0.5,1,0.3,-1,0,0,0,0,0,0,0,10472155,470,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,10,50,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,0,0,0,0,5,10,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0.4,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1106247680,0,0
10472155,Collapsing Stars,47216,529972,529973,-1,0.36,20,0,0,0,1,60,0,0,60,60,0,0,0.3,-1,0,0,0,0,0,0,0,-1,470,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480000,Magma Shot,79980,524502,-1,-1,3,8,0,4,10,0,12,0,0,12,12,0,0,0.2,-1,0,0,0,0,0,0,0,10480001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480001,Magma Shot,48000,524503,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.5,0,0,0,10480002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480002,Magma Shot,48001,524504,-1,-1,0.15,10,0,10,10,0,25,0,0,25,25,0,0,0.1,-1,0,0,0,0.5,0,0,0,10480003,0,0,0,0,0,3,0,-20,20,0,0,0,0,0,0,0,5,0,0,0,254,254,254,254,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,40,0,10480003,0.05,0.06,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480003,Magma Shot,0,-1,-1,-1,0.15,999,0,666,666,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0.5,0,0,0,10480004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480004,Magma Shot,48003,524505,-1,-1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1.2,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480050,Magma Shot,79990,524506,-1,-1,3,8,0,4,10,0,12,0,0,12,12,0,0,0.3,-1,0,0,0,0,0,0,0,10480051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480051,Magma Shot,48005,524507,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0.5,0,0,0,10480052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480052,Magma Shot,48006,524508,-1,-1,0.15,10,0,10,10,0,25,0,0,25,25,0,0,0.1,-1,0,0,0,0.5,0,0,0,10480053,0,0,0,0,0,5,0,-40,15,0,0,0,0,0,0,0,5,0,0,0,254,254,254,254,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,15,0,10480053,0.05,0.07,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480053,Magma Shot,0,-1,-1,-1,0.15,999,0,666,666,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0.5,0,0,0,10480054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10480054,Magma Shot,48007,524509,-1,-1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1.2,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481000,Gelmir's Fury,48100,524513,-1,-1,0.08,999,0.2,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,2.5,0,0,0,10481001,0,0,0,0,0,2,0,0,180,0,0,0,0,0,0,0,70,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,180,19,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.15,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481001,Gelmir's Fury,48100,524513,-1,-1,2,4,0,50,0,0,10,0,0,10,10,0,0,0.2,-1,0,0,0,2.5,0,0,0,10481010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481002,Gelmir's Fury,48100,524513,-1,-1,0.08,999,0.6,0,0,1,15,0,0,15,15,0,0,0.1,-1,0,0,0,1.5,0,0,0,10481003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,90,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,20,10,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.15,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481003,Gelmir's Fury,48100,524513,-1,-1,2,4,0,50,0,1,10,0,0,10,10,0,0,0.2,-1,0,0,0,1.5,0,0,0,10481010,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,90,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481004,Gelmir's Fury,48100,524513,-1,-1,0.1,999,0.2,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,2.5,0,0,0,10481005,0,0,0,0,0,2,0,0,180,0,0,0,0,0,0,0,50,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,180,19,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481005,Gelmir's Fury,48100,524513,-1,-1,2,4,0,100,0,0,8,0,0,8,8,0,0,0.2,-1,0,0,0,2.5,0,0,0,10481010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481010,Gelmir's Fury,48107,524514,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1,0,0,2.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481011,Gelmir's Fury,48107,524512,-1,-1,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1,0,0,2.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10481015,Gelmir's Fury,1,-1,-1,-1,0.05,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482000,Roiling Magma,48200,529102,529103,-1,1.5,8,0,6,10,2,15,0,0,15,15,0,0,0.1,-1,0,0,0,0,0,0,0,10482001,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,5,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482001,Roiling Magma,48201,-1,-1,-1,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0.15,-1,0,0,0,0,0,0,0,10482002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,200,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482002,Roiling Magma,48202,529104,-1,-1,2,8,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,10482003,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482003,Roiling Magma,48203,529105,-1,-1,0.8,8,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,10482004,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482004,Roiling Magma,48204,529106,-1,-1,0.3,8,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,0.5,0,0,0,10482005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482005,Roiling Magma,48205,529108,-1,-1,0.1,999,0,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,0.5,0,0,0,10482006,0,0,0,0,0,9,0,-180,40,0,0,0,0,0,0,0,35,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,25,40,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.2,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482006,Roiling Magma,48205,529108,-1,-1,2,4,0,100,0,0,8,0,0,8,8,0,0,0.2,-1,0,0,0,0.5,0,0,0,10482007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482007,Roiling Magma,48206,529109,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482050,Roiling Magma,48210,529112,529113,-1,1.5,8,0,6,10,2,15,0,0,15,15,0,0,0.1,-1,0,0,0,0,0,0,0,10482051,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,5,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
10482051,Roiling Magma,48211,-1,-1,-1,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0.15,-1,0,0,0,0,0,0,0,10482052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,200,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
