Row ID;Row Name;disableParam_NT;msgId;voiceId;spEffectId0;motionId0;spEffectId1;motionId1;returnPos;reactionId;eventId;msgId_female;voiceId_female;lipSyncStart;lipSyncTime;timeout;talkAnimationId;isForceDisp
31181101;Cease this at once.;0;311811010;311811010;-1;-1;-1;-1;0;-1;-1;311811010;311811010;0;-1;-1;-1;0;
31181200;Ah, now I see!;0;311812000;311812000;-1;-1;-1;-1;0;-1;-1;311812000;311812000;0;-1;-1;-1;0;
31181201;You had a hand in Irina's undoing!;0;311812010;311812010;-1;-1;-1;-1;0;-1;-1;311812010;311812010;0;-1;-1;-1;0;
31181202;What could she have done to deserve that?;0;311812020;311812020;-1;-1;-1;-1;0;-1;-1;311812020;311812020;0;-1;-1;-1;0;
31181300;I will not rest until they are eliminated.;0;311813010;311813010;-1;-1;-1;-1;0;-1;-1;311813010;311813010;0;-1;-1;-1;0;
31181400;Forgive me, Irina�;0;311814000;311814000;-1;-1;-1;-1;0;-1;-1;311814000;311814000;0;-1;-1;-1;0;
31181401;I will join you soon enough�;0;311814010;311814010;-1;-1;-1;-1;0;-1;-1;311814010;311814010;0;-1;-1;-1;0;
31200100;Oh, Tarnished, are you?;0;312001000;312001000;-1;-1;-1;-1;0;-1;-1;312001000;312001000;0;-1;-1;-1;0;
31200101;How did you slip inside, with the gate closed?;0;312001010;312001010;-1;-1;-1;-1;0;-1;-1;312001010;312001010;0;-1;-1;-1;0;
31200102;Hmph. No matter.;0;312001020;312001020;-1;-1;-1;-1;0;-1;-1;312001020;312001020;0;-1;-1;-1;0;
31200103;If you can fell one of them, you're a champion, in my book.;0;312001030;312001030;-1;-1;-1;-1;0;-1;-1;312001030;312001030;0;-1;-1;-1;0;
31200104;I am Jerren. Foolish old warrior, and witness.;0;312001040;312001040;-1;-1;-1;-1;0;-1;-1;312001040;312001040;0;-1;-1;-1;0;
31200105;Incidentally, do you like a good festival, from time to time?;0;312001050;312001050;-1;-1;-1;-1;0;-1;-1;312001050;312001050;0;-1;-1;-1;0;
31200106;Well, it's true, this fortress houses only the vanquished.;0;312001060;312001060;-1;-1;-1;-1;0;-1;-1;312001060;312001060;0;-1;-1;-1;0;
31200107;But when the stars align, we celebrate.;0;312001070;312001070;-1;-1;-1;-1;0;-1;-1;312001070;312001070;0;-1;-1;-1;0;
31200108;A war festival honoring the last battle and death of General Radahn,;0;312001080;312001080;-1;-1;-1;-1;0;-1;-1;312001080;312001080;0;-1;-1;-1;0;
31200109;the mightiest demigod of the Shattering, and bearer of a Great Rune.;0;312001090;312001090;-1;-1;-1;-1;0;-1;-1;312001090;312001090;0;-1;-1;-1;0;
31200200;Well, good.;0;312002000;312002000;-1;-1;-1;-1;0;-1;-1;312002000;312002000;0;-1;-1;-1;0;
31200201;As you should. The festival affords glory to warriors.;0;312002010;312002010;-1;-1;-1;-1;0;-1;-1;312002010;312002010;0;-1;-1;-1;0;
31200202;Then all you need is a little patience.;0;312002020;312002020;-1;-1;-1;-1;0;-1;-1;312002020;312002020;0;-1;-1;-1;0;
31200203;When the stars align, the festival will be declared.;0;312002030;312002030;-1;-1;-1;-1;0;-1;-1;312002030;312002030;0;-1;-1;-1;0;
31200300;Well, you're not much fun, are you, chum?;0;312003000;312003000;-1;-1;-1;-1;0;-1;-1;312003000;312003000;0;-1;-1;-1;0;
31200301;No matter. One day you will see.;0;312003010;312003010;-1;-1;-1;-1;0;-1;-1;312003010;312003010;0;-1;-1;-1;0;
31200302;That true warriors bask in glory at the festival.;0;312003020;312003020;-1;-1;-1;-1;0;-1;-1;312003020;312003020;0;-1;-1;-1;0;
31200400;Have patience, mm.;0;312004000;312004000;-1;-1;-1;-1;0;-1;-1;312004000;312004000;0;-1;-1;-1;0;
31200401;When the stars align, the festival will be declared.;0;312004010;312004010;-1;-1;-1;-1;0;-1;-1;312004010;312004010;0;-1;-1;-1;0;
31200500;Go on, now.;0;312005000;312005000;-1;-1;-1;-1;0;-1;-1;312005000;312005000;0;-1;-1;-1;0;
31200501;This old geezer hasn't any use for you just yet.;0;312005010;312005010;-1;-1;-1;-1;0;-1;-1;312005010;312005010;0;-1;-1;-1;0;
31200600;One day you will see, chum.;0;312006000;312006000;-1;-1;-1;-1;0;-1;-1;312006000;312006000;0;-1;-1;-1;0;
31200601;That true warriors bask in glory at the festival.;0;312006010;312006010;-1;-1;-1;-1;0;-1;-1;312006010;312006010;0;-1;-1;-1;0;
31200700;Go on, now.;0;312007000;312007000;-1;-1;-1;-1;0;-1;-1;312007000;312007000;0;-1;-1;-1;0;
31200701;This old geezer hasn't any use for you just yet.;0;312007010;312007010;-1;-1;-1;-1;0;-1;-1;312007010;312007010;0;-1;-1;-1;0;
31201000;;0;312010000;312010000;-1;-1;-1;-1;0;-1;-1;312010000;312010000;0;-1;-1;-1;0;
31201001;;0;312010010;312010010;-1;-1;-1;-1;0;-1;-1;312010010;312010010;0;-1;-1;-1;0;
31201002;;0;312010020;312010020;-1;-1;-1;-1;0;-1;-1;312010020;312010020;0;-1;-1;-1;0;
31201003;;0;312010030;312010030;-1;-1;-1;-1;0;-1;-1;312010030;312010030;0;-1;-1;-1;0;
31201004;;0;312010040;312010040;-1;-1;-1;-1;0;-1;-1;312010040;312010040;0;-1;-1;-1;0;
31201005;;0;312010050;312010050;-1;-1;-1;-1;0;-1;-1;312010050;312010050;0;-1;-1;-1;0;
31201006;;0;312010060;312010060;-1;-1;-1;-1;0;-1;-1;312010060;312010060;0;-1;-1;-1;0;
31201007;;0;312010070;312010070;-1;-1;-1;-1;0;-1;-1;312010070;312010070;0;-1;-1;-1;0;
31201008;;0;312010080;312010080;-1;-1;-1;-1;0;-1;-1;312010080;312010080;0;-1;-1;-1;0;
31201009;;0;312010090;312010090;-1;-1;-1;-1;0;-1;-1;312010090;312010090;0;-1;-1;-1;0;
31201010;;0;312010100;312010100;-1;-1;-1;-1;0;-1;-1;312010100;312010100;0;-1;-1;-1;0;
31201011;;0;312010110;312010110;-1;-1;-1;-1;0;-1;-1;312010110;312010110;0;-1;-1;-1;0;
31201012;;0;312010120;312010120;-1;-1;-1;-1;0;-1;-1;312010120;312010120;0;-1;-1;-1;0;
31201013;;0;312010130;312010130;-1;-1;-1;-1;0;-1;-1;312010130;312010130;0;-1;-1;-1;0;
31201014;;0;312010140;312010140;-1;-1;-1;-1;0;-1;-1;312010140;312010140;0;-1;-1;-1;0;
31201015;;0;312010150;312010150;-1;-1;-1;-1;0;-1;-1;312010150;312010150;0;-1;-1;-1;0;
31202000;Well, I haven't heard that name in an age.;0;312020000;312020000;-1;-1;-1;-1;0;-1;-1;312020000;312020000;0;-1;-1;-1;0;
31202001;Then you must serve Princess Ranni?;0;312020010;312020010;-1;-1;-1;-1;0;-1;-1;312020010;312020010;0;-1;-1;-1;0;
31202002;The next time you speak to Iji, tell him this:;0;312020020;312020020;-1;-1;-1;-1;0;-1;-1;312020020;312020020;0;-1;-1;-1;0;
31202003;The festival of Radahn will surely set Ranni's fate back into motion.;0;312020030;312020030;-1;-1;-1;-1;0;-1;-1;312020030;312020030;0;-1;-1;-1;0;
31202004;By the by� Is that old fool still hammering out weapons?;0;312020040;312020040;-1;-1;-1;-1;0;-1;-1;312020040;312020040;0;-1;-1;-1;0;
31202005;His enormous frame, cramped in that little place...;0;312020050;312020050;-1;-1;-1;-1;0;-1;-1;312020050;312020050;0;-1;-1;-1;0;
31202006;Bit of a haughty sort. Strange fella, when I knew him.;0;312020060;312020060;-1;-1;-1;-1;0;-1;-1;312020060;312020060;0;-1;-1;-1;0;
31202007;And funny thing, his swords were all blunt as stone.;0;312020070;312020070;-1;-1;-1;-1;0;-1;-1;312020070;312020070;0;-1;-1;-1;0;
31202008;But not one of them decayed when faced with the scarlet rot...;0;312020080;312020080;-1;-1;-1;-1;0;-1;-1;312020080;312020080;0;-1;-1;-1;0;
31203000;Champions, welcome!;0;312030000;312030000;-1;-1;-1;-1;0;-1;-1;312030000;312030000;0;-1;-1;-1;0;
31203001;The stars have aligned! The festival is nigh!;0;312030010;312030010;-1;-1;-1;-1;0;-1;-1;312030010;312030010;0;-1;-1;-1;0;
31203002;General Radahn, mightiest demigod of the Shattering, awaits you!;0;312030020;312030020;-1;-1;-1;-1;0;-1;-1;312030020;312030020;0;-1;-1;-1;0;
31203003;Champions, prepare for battle! Defeat the General, claim glory, and grab that Great Rune!;0;312030030;312030030;-1;-1;-1;-1;0;-1;-1;312030030;312030030;0;-1;-1;-1;0;
31203004;A celebration of war! The Radahn Festival!;0;312030040;312030040;-1;-1;-1;-1;0;-1;-1;312030040;312030040;0;-1;-1;-1;0;
31203100;Are you good and prepared, young chum?;0;312031000;312031000;-1;-1;-1;-1;0;-1;-1;312031000;312031000;0;-1;-1;-1;0;
31203101;The festival begins!;0;312031010;312031010;-1;-1;-1;-1;0;-1;-1;312031010;312031010;0;-1;-1;-1;0;
31203400;But now, we must make merry.;0;312034000;312034000;-1;-1;-1;-1;0;-1;-1;312034000;312034000;0;-1;-1;90305;0;
31203401;O gathering of champions, the revels begin!;0;312034010;312034010;-1;-1;-1;-1;0;-1;-1;312034010;312034010;0;-1;-1;90305;0;
31203402;The celebration of war! The Radahn Festival!;0;312034020;312034020;-1;-1;-1;-1;0;-1;-1;312034020;312034020;0;-1;-1;-1;0;
31203500;You will find the field of battle past the church ahead, upon the shore under the fort.;0;312035000;312035000;-1;-1;-1;-1;0;-1;-1;312035000;312035000;0;-1;-1;-1;0;
31203501;General Radahn is there, even now.;0;312035010;312035010;-1;-1;-1;-1;0;-1;-1;312035010;312035010;0;-1;-1;-1;0;
31203502;Divested of his wits, devouring corpses�;0;312035020;312035020;-1;-1;-1;-1;0;-1;-1;312035020;312035020;0;-1;-1;-1;0;
31203503;And howling at the sky...;0;312035030;312035030;-1;-1;-1;-1;0;-1;-1;312035030;312035030;0;-1;-1;-1;0;
31203600;I see...;0;312036000;312036000;-1;-1;-1;-1;0;-1;-1;312036000;312036000;0;-1;-1;-1;0;
31203601;When you are ready, come to me again.;0;312036010;312036010;-1;-1;-1;-1;0;-1;-1;312036010;312036010;0;-1;-1;-1;0;
31204000;At last, the war festival has ended.;0;312040000;312040000;-1;-1;-1;-1;0;-1;-1;312040000;312040000;0;-1;-1;-1;0;
31204001;Brave champion, you have our gratitude.;0;312040010;312040010;-1;-1;-1;-1;0;-1;-1;312040010;312040010;0;-1;-1;-1;0;
31204002;The celebration was spectacular. General Radahn is surely pleased.;0;312040020;312040020;-1;-1;-1;-1;0;-1;-1;312040020;312040020;0;-1;-1;-1;0;
31204003;Festering with rot, and crippled by madness, all he wanted was an honourable death.;0;312040030;312040030;-1;-1;-1;-1;0;-1;-1;312040030;312040030;0;-1;-1;-1;0;
31204100;Finally, my work is done.;0;312041000;312041000;-1;-1;-1;-1;0;-1;-1;312041000;312041000;0;-1;-1;-1;0;
31204101;I am no longer bound to this fortress.;0;312041010;312041010;-1;-1;-1;-1;0;-1;-1;312041010;312041010;0;-1;-1;-1;0;
31204102;I have a task in mind.;0;312041020;312041020;-1;-1;-1;-1;0;-1;-1;312041020;312041020;0;-1;-1;-1;0;
31204103;Old business you could say. You wouldn't understand.;0;312041030;312041030;-1;-1;-1;-1;0;-1;-1;312041030;312041030;0;-1;-1;-1;0;
31204104;May we meet again, if the fates deign it. Brave champion.;0;312041040;312041040;-1;-1;-1;-1;0;-1;-1;312041040;312041040;0;-1;-1;-1;0;
31204200;It's time I went on my way.;0;312042000;312042000;-1;-1;-1;-1;0;-1;-1;312042000;312042000;0;-1;-1;-1;0;
31204201;May we meet again, if the fates deign it. Brave champion.;0;312042010;312042010;-1;-1;-1;-1;0;-1;-1;312042010;312042010;0;-1;-1;-1;0;
31205000;Ah, well met.;0;312050000;312050000;-1;-1;-1;-1;0;-1;-1;312050000;312050000;0;-1;-1;-1;0;
31205001;I hardly expected to see the champion of the festival here of all places.;0;312050010;312050010;-1;-1;-1;-1;0;-1;-1;312050010;312050010;0;-1;-1;-1;0;
31205002;You didn't...know Sellen, did you?;0;312050020;312050020;-1;-1;-1;-1;0;-1;-1;312050020;312050020;0;-1;-1;-1;0;
31205003;Well, whatever the case, she's dead now.;0;312050030;312050030;-1;-1;-1;-1;0;-1;-1;312050030;312050030;0;-1;-1;-1;0;
31205004;Just put it behind you.;0;312050040;312050040;-1;-1;-1;-1;0;-1;-1;312050040;312050040;0;-1;-1;-1;0;
31205005;She was known as the Graven Witch.;0;312050050;312050050;-1;-1;-1;-1;0;-1;-1;312050050;312050050;0;-1;-1;-1;0;
31205006;Obsessed by the primeval current, countless sorcerers fell to her hand.;0;312050060;312050060;-1;-1;-1;-1;0;-1;-1;312050060;312050060;0;-1;-1;-1;0;
31205007;The most dangerous mage in the entire history of Raya Lucaria's Academy.;0;312050070;312050070;-1;-1;-1;-1;0;-1;-1;312050070;312050070;0;-1;-1;-1;0;
31205100;Oh, a Tarnished, are you?;0;312051000;312051000;-1;-1;-1;-1;0;-1;-1;312051000;312051000;0;-1;-1;-1;0;
31205101;You didn't...know Sellen, did you?;0;312051010;312051010;-1;-1;-1;-1;0;-1;-1;312051010;312051010;0;-1;-1;-1;0;
31205102;Well, whatever the case, she's dead now.;0;312050030;312050030;-1;-1;-1;-1;0;-1;-1;312050030;312050030;0;-1;-1;-1;0;
31205103;Just put it behind you.;0;312050040;312050040;-1;-1;-1;-1;0;-1;-1;312050040;312050040;0;-1;-1;-1;0;
31205104;She was known as the Graven Witch.;0;312050050;312050050;-1;-1;-1;-1;0;-1;-1;312050050;312050050;0;-1;-1;-1;0;
31205105;Obsessed by the primeval current, countless sorcerers fell to her hand.;0;312050060;312050060;-1;-1;-1;-1;0;-1;-1;312050060;312050060;0;-1;-1;-1;0;
31205106;The most dangerous mage in the entire history of Raya Lucaria's Academy.;0;312050070;312050070;-1;-1;-1;-1;0;-1;-1;312050070;312050070;0;-1;-1;-1;0;
31205200;It is strange, though...;0;312052000;312052000;-1;-1;-1;-1;0;-1;-1;312052000;312052000;0;-1;-1;-1;0;
31205201;The woman, she was like a husk, her soul already fled.;0;312052010;312052010;-1;-1;-1;-1;0;-1;-1;312052010;312052010;0;-1;-1;-1;0;
31205202;I suspect Sellen lives on, elsewhere.;0;312052020;312052020;-1;-1;-1;-1;0;-1;-1;312052020;312052020;0;-1;-1;-1;0;
31205203;I'm sure she'll turn up eventually, in another body.;0;312052030;312052030;-1;-1;-1;-1;0;-1;-1;312052030;312052030;0;-1;-1;-1;0;
31205204;A sickening thought, but one that won't stop gnawing at me.;0;312052040;312052040;-1;-1;-1;-1;0;-1;-1;312052040;312052040;0;-1;-1;-1;0;
31205300;I suspect Sellen lives on, elsewhere.;0;312053000;312053000;-1;-1;-1;-1;0;-1;-1;312053000;312053000;0;-1;-1;-1;0;
31205301;I'm sure she'll turn up eventually, in another body.;0;312053010;312053010;-1;-1;-1;-1;0;-1;-1;312053010;312053010;0;-1;-1;-1;0;
31205302;A sickening thought, but one that won't stop gnawing at me.;0;312053020;312053020;-1;-1;-1;-1;0;-1;-1;312053020;312053020;0;-1;-1;-1;0;
31206000;My thanks, for the aid given.;0;312060000;312060000;-1;-1;-1;-1;0;-1;-1;312060000;312060000;0;-1;-1;-1;0;
31206001;I heard from Iji that Lady Ranni might have found herself a champion.;0;312060010;312060010;-1;-1;-1;-1;0;-1;-1;312060010;312060010;0;-1;-1;-1;0;
31206002;But I didn't know he was talking about you.;0;312060020;312060020;-1;-1;-1;-1;0;-1;-1;312060020;312060020;0;-1;-1;-1;0;
31206003;You've helped me fulfil an old promise.;0;312060030;312060030;-1;-1;-1;-1;0;-1;-1;312060030;312060030;0;-1;-1;-1;0;
31206004;This is the least I can do for you. Please, take it.;0;312060040;312060040;-1;-1;-1;-1;0;-1;-1;312060040;312060040;0;-1;-1;-1;0;
31206100;My thanks, for the aid given.;0;312061000;312061000;-1;-1;-1;-1;0;-1;-1;312061000;312061000;0;-1;-1;-1;0;
31206101;Always a pleasure to witness the festival champ put on a display.;0;312061010;312061010;-1;-1;-1;-1;0;-1;-1;312061010;312061010;0;-1;-1;-1;0;
31206102;You've helped me fulfil an old promise.;0;312061020;312061020;-1;-1;-1;-1;0;-1;-1;312061020;312061020;0;-1;-1;-1;0;
31206103;This is the least I can do for you. Please, take it.;0;312061030;312061030;-1;-1;-1;-1;0;-1;-1;312061030;312061030;0;-1;-1;-1;0;
31206200;My thanks, Tarnished, for the aid given.;0;312062000;312062000;-1;-1;-1;-1;0;-1;-1;312062000;312062000;0;-1;-1;-1;0;
31206201;You've helped me fulfil an old promise.;0;312062010;312062010;-1;-1;-1;-1;0;-1;-1;312062010;312062010;0;-1;-1;-1;0;
31206202;This is the least I can do for you. Please, take it.;0;312062020;312062020;-1;-1;-1;-1;0;-1;-1;312062020;312062020;0;-1;-1;-1;0;
31206300;Well, I must be leaving now.;0;312063000;312063000;-1;-1;-1;-1;0;-1;-1;312063000;312063000;0;-1;-1;-1;0;
31206301;Brave warrior, if the fates deign it...;0;312063010;312063010;-1;-1;-1;-1;0;-1;-1;312063010;312063010;0;-1;-1;-1;0;
31206302;No, we shall indeed meet again, at the next glorious tourney.;0;312063020;312063020;-1;-1;-1;-1;0;-1;-1;312063020;312063020;0;-1;-1;-1;0;
31206400;Well, I must be leaving now.;0;312064000;312064000;-1;-1;-1;-1;0;-1;-1;312064000;312064000;0;-1;-1;-1;0;
31206401;If the fates deign it, may we meet again, Tarnished.;0;312064010;312064010;-1;-1;-1;-1;0;-1;-1;312064010;312064010;0;-1;-1;-1;0;
31280000;Ugh!;0;312800000;312800000;-1;-1;-1;-1;0;-1;-1;312800000;312800000;0;-1;-1;-1;0;
31280010;What's the matter with you?;0;312800010;312800010;-1;-1;-1;-1;0;-1;-1;312800010;312800010;0;-1;-1;-1;0;
31280011;You trying to get revenge?;0;312800020;312800020;-1;-1;-1;-1;0;-1;-1;312800020;312800020;0;-1;-1;-1;0;
31280020;Ugh!;0;312800000;312800000;-1;-1;-1;-1;0;-1;-1;312800000;312800000;0;-1;-1;-1;0;
31280030;What's the matter with you?;0;312800010;312800010;-1;-1;-1;-1;0;-1;-1;312800010;312800010;0;-1;-1;-1;0;
31280100;Very well.;0;312801000;312801000;-1;-1;-1;-1;0;-1;-1;312801000;312801000;0;-1;-1;-1;0;
31280101;If the Graven Witch put you under her spell, you must be eliminated...;0;312801010;312801010;-1;-1;-1;-1;0;-1;-1;312801010;312801010;0;-1;-1;-1;0;
31280102;Before you can pose a threat to Caria.;0;312801020;312801020;-1;-1;-1;-1;0;-1;-1;312801020;312801020;0;-1;-1;-1;0;
31280200;Rest now. Alongside the witch's corpse.;0;312802000;312802000;-1;-1;-1;-1;0;-1;-1;312802000;312802000;0;-1;-1;-1;0;
31280300;You...are a menace...;0;312803000;312803000;-1;-1;-1;-1;0;-1;-1;312803000;312803000;0;-1;-1;-1;0;
31280301;Iji...beware...;0;312803010;312803010;-1;-1;-1;-1;0;-1;-1;312803010;312803010;0;-1;-1;-1;0;
31280400;Sellen, Graven Witch, enemy of Caria.;0;312804000;312804000;-1;-1;-1;-1;0;-1;-1;312804000;312804000;0;-1;-1;-1;0;
31280401;I vow this time to crush both your frame and your primal glintstone.;0;312804010;312804010;-1;-1;-1;-1;0;-1;-1;312804010;312804010;0;-1;-1;-1;0;
31280402;I am Jerren, bringer of your death. Do not forget.;0;312804020;312804020;-1;-1;-1;-1;0;-1;-1;312804020;312804020;0;-1;-1;-1;0;
31280500;Very well.;0;312801000;312801000;-1;-1;-1;-1;0;-1;-1;312801000;312801000;0;-1;-1;-1;0;
31280501;You must be eliminated...;0;312805000;312805000;-1;-1;-1;-1;0;-1;-1;312805000;312805000;0;-1;-1;-1;0;
31280502;Before you can pose a threat to Caria.;0;312801020;312801020;-1;-1;-1;-1;0;-1;-1;312801020;312801020;0;-1;-1;-1;0;
31300100;Hello... Hello...;0;313001000;313001000;-1;-1;-1;-1;0;-1;-1;313001000;313001000;0;-1;-1;-1;0;
31300101;Please... Over here...;0;313001010;313001010;-1;-1;-1;-1;0;-1;-1;313001010;313001010;0;-1;-1;-1;0;
31300200;Hello... Hello...;0;313002000;313002000;-1;-1;-1;-1;0;-1;-1;313002000;313002000;0;-1;-1;-1;0;
31300201;Right over here...;0;313002010;313002010;-1;-1;-1;-1;0;-1;-1;313002010;313002010;0;-1;-1;-1;0;
31300300;Hello.;0;313003000;313003000;-1;-1;-1;-1;0;-1;-1;313003000;313003000;0;-1;-1;-1;0;
31300301;It's rather chilly here, isn't it?;0;313003010;313003010;-1;-1;-1;-1;0;-1;-1;313003010;313003010;0;-1;-1;-1;0;
31300302;My mistress sent me off on an errand...;0;313003020;313003020;-1;-1;-1;-1;0;-1;-1;313003020;313003020;0;-1;-1;-1;0;
31300303;But I was accosted by a ruffian, and now I'm in a bind.;0;313003030;313003030;-1;-1;-1;-1;0;-1;-1;313003030;313003030;0;-1;-1;-1;0;
31300304;Could I ask you lend a hand, perhaps?;0;313003040;313003040;-1;-1;-1;-1;0;-1;-1;313003040;313003040;0;-1;-1;-1;0;
31300305;That thug made off with a precious necklace. I need someone to retrieve it.;0;313003050;313003050;-1;-1;-1;-1;0;-1;-1;313003050;313003050;0;-1;-1;-1;0;
31300306;Only... He, too, is Tarnished.;0;313003070;313003070;-1;-1;-1;-1;0;-1;-1;313003070;313003070;0;-1;-1;-1;0;
31300307;If you've any qualms confronting your own, I shall find another...;0;313003080;313003080;-1;-1;-1;-1;0;-1;-1;313003080;313003080;0;-1;-1;-1;0;
31300400;Ohh, thank you dearly.;0;313004000;313004000;-1;-1;-1;-1;0;-1;-1;313004000;313004000;0;-1;-1;-1;0;
31300401;What a blessing that we've met like this.;0;313004010;313004010;-1;-1;-1;-1;0;-1;-1;313004010;313004010;0;-1;-1;-1;0;
31300402;The thug should be resting at an abandoned home down the way...;0;313004020;313004020;-1;-1;-1;-1;0;-1;-1;313004020;313004020;0;-1;-1;-1;0;
31300403;Please, I must have the necklace back.;0;313004030;313004030;-1;-1;-1;-1;0;-1;-1;313004030;313004030;0;-1;-1;-1;0;
31300500;Yes, I see. Most unfortunate, but I'll have to make do.;0;313005000;313005000;-1;-1;-1;-1;0;-1;-1;313005000;313005000;0;-1;-1;-1;0;
31300501;I know that some Tarnished balk at the thought of harming their own.;0;313005010;313005010;-1;-1;-1;-1;0;-1;-1;313005010;313005010;0;-1;-1;-1;0;
31300502;But if you should change your mind, do not hesitate to speak to me again.;0;313005020;313005020;-1;-1;-1;-1;0;-1;-1;313005020;313005020;0;-1;-1;-1;0;
31300600;Have you had a change of heart?;0;313006000;313006000;-1;-1;-1;-1;0;-1;-1;313006000;313006000;0;-1;-1;-1;0;
31300700;The thug should be resting at an abandoned home down the way...;0;313007000;313007000;-1;-1;-1;-1;0;-1;-1;313007000;313007000;0;-1;-1;-1;0;
31300701;Please, I must have the necklace back.;0;313007010;313007010;-1;-1;-1;-1;0;-1;-1;313007010;313007010;0;-1;-1;-1;0;
31301000;Oh, yes, that is my missing necklace.;0;313010000;313010000;-1;-1;-1;-1;0;-1;-1;313010000;313010000;0;-1;-1;-1;0;
31301001;Thank you kindly. I am in your debt.;0;313010010;313010010;-1;-1;-1;-1;0;-1;-1;313010010;313010010;0;-1;-1;-1;0;
31301002;Did I forget to announce myself?;0;313010020;313010020;-1;-1;-1;-1;0;-1;-1;313010020;313010020;0;-1;-1;-1;0;
31301003;I am Rya, in the service of Lady Tanith of the Volcano Manor.;0;313010030;313010030;-1;-1;-1;-1;0;-1;-1;313010030;313010030;0;-1;-1;-1;0;
31301004;I seek stalwart Tarnished who might join our house.;0;313010040;313010040;-1;-1;-1;-1;0;-1;-1;313010040;313010040;0;-1;-1;-1;0;
