Row ID;Row Name;disableParam_NT;sortId;wanderingEquipId;resistSleep;resistMadness;saDurability;toughnessCorrectRate;fixPrice;basicPrice;sellValue;weight;residentSpEffectId;residentSpEffectId2;residentSpEffectId3;materialSetId;partsDamageRate;corectSARecover;originEquipPro;originEquipPro1;originEquipPro2;originEquipPro3;originEquipPro4;originEquipPro5;originEquipPro6;originEquipPro7;originEquipPro8;originEquipPro9;originEquipPro10;originEquipPro11;originEquipPro12;originEquipPro13;originEquipPro14;originEquipPro15;faceScaleM_ScaleX;faceScaleM_ScaleZ;faceScaleM_MaxX;faceScaleM_MaxZ;faceScaleF_ScaleX;faceScaleF_ScaleZ;faceScaleF_MaxX;faceScaleF_MaxZ;qwcId;equipModelId;iconIdM;iconIdF;knockBack;knockbackBounceRate;durability;durabilityMax;defFlickPower;defensePhysics;defenseMagic;defenseFire;defenseThunder;defenseSlash;defenseBlow;defenseThrust;resistPoison;resistDisease;resistBlood;resistCurse;reinforceTypeId;trophySGradeId;shopLv;knockbackParamId;flickDamageCutRate;equipModelCategory;equipModelGender;protectorCategory;rarity;sortGroupId;partsDmgType;isDeposit;headEquip;bodyEquip;armEquip;legEquip;useFaceScale;isSkipWeakDamageAnim;defenseMaterialVariationValue_Weak;autoFootEffectDecalBaseId2;autoFootEffectDecalBaseId3;defenseMaterialVariationValue;isDiscard;isDrop;disableMultiDropShare;simpleModelForDlc;showLogCondType;showDialogCondType;neutralDamageCutRate;slashDamageCutRate;blowDamageCutRate;thrustDamageCutRate;magicDamageCutRate;fireDamageCutRate;thunderDamageCutRate;defenseMaterialSfx1;defenseMaterialSfx_Weak1;defenseMaterial1;defenseMaterial_Weak1;defenseMaterialSfx2;defenseMaterialSfx_Weak2;footMaterialSe;defenseMaterial_Weak2;autoFootEffectDecalBaseId1;toughnessDamageCutRate;toughnessRecoverCorrection;darkDamageCutRate;defenseDark;postureControlId;saleValue;resistFreeze;invisibleFlag_SexVer00;invisibleFlag_SexVer01;invisibleFlag_SexVer02;invisibleFlag_SexVer03;invisibleFlag_SexVer04;invisibleFlag_SexVer05;invisibleFlag_SexVer06;invisibleFlag_SexVer07;invisibleFlag_SexVer08;invisibleFlag_SexVer09;invisibleFlag_SexVer10;invisibleFlag_SexVer11;invisibleFlag_SexVer12;invisibleFlag_SexVer13;invisibleFlag_SexVer14;invisibleFlag_SexVer15;invisibleFlag_SexVer16;invisibleFlag_SexVer17;invisibleFlag_SexVer18;invisibleFlag_SexVer19;invisibleFlag_SexVer20;invisibleFlag_SexVer21;invisibleFlag_SexVer22;invisibleFlag_SexVer23;invisibleFlag_SexVer24;invisibleFlag_SexVer25;invisibleFlag_SexVer26;invisibleFlag_SexVer27;invisibleFlag_SexVer28;invisibleFlag_SexVer29;invisibleFlag_SexVer30;invisibleFlag_SexVer31;invisibleFlag_SexVer32;invisibleFlag_SexVer33;invisibleFlag_SexVer34;invisibleFlag_SexVer35;invisibleFlag_SexVer36;invisibleFlag_SexVer37;invisibleFlag_SexVer38;invisibleFlag_SexVer39;invisibleFlag_SexVer40;invisibleFlag_SexVer41;invisibleFlag_SexVer42;invisibleFlag_SexVer43;invisibleFlag_SexVer44;invisibleFlag_SexVer45;invisibleFlag_SexVer46;invisibleFlag_SexVer47;invisibleFlag_SexVer48;invisibleFlag_SexVer49;invisibleFlag_SexVer50;invisibleFlag_SexVer51;invisibleFlag_SexVer52;invisibleFlag_SexVer53;invisibleFlag_SexVer54;invisibleFlag_SexVer55;invisibleFlag_SexVer56;invisibleFlag_SexVer57;invisibleFlag_SexVer58;invisibleFlag_SexVer59;invisibleFlag_SexVer60;invisibleFlag_SexVer61;invisibleFlag_SexVer62;invisibleFlag_SexVer63;invisibleFlag_SexVer64;invisibleFlag_SexVer65;invisibleFlag_SexVer66;invisibleFlag_SexVer67;invisibleFlag_SexVer68;invisibleFlag_SexVer69;invisibleFlag_SexVer70;invisibleFlag_SexVer71;invisibleFlag_SexVer72;invisibleFlag_SexVer73;invisibleFlag_SexVer74;invisibleFlag_SexVer75;invisibleFlag_SexVer76;invisibleFlag_SexVer77;invisibleFlag_SexVer78;invisibleFlag_SexVer79;invisibleFlag_SexVer80;invisibleFlag_SexVer81;invisibleFlag_SexVer82;invisibleFlag_SexVer83;invisibleFlag_SexVer84;invisibleFlag_SexVer85;invisibleFlag_SexVer86;invisibleFlag_SexVer87;invisibleFlag_SexVer88;invisibleFlag_SexVer89;invisibleFlag_SexVer90;invisibleFlag_SexVer91;invisibleFlag_SexVer92;invisibleFlag_SexVer93;invisibleFlag_SexVer94;invisibleFlag_SexVer95
730200;Champion Bracers;0;704040;0;14;14;0;0.001;1150;0;100;2.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1380;14122;14122;0;0;0;0;0;0;0;0;0;0;0;0;17;17;11;13;0;-1;-1;1;0;1;4;2;1;50;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.984;0.983;0.979;0.981;0.981;0.977;0.975;109;50;113;50;113;139;139;139;-1;1;0;0.977;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
730300;Champion Gaiters;0;804050;0;26;26;0;0.003;1250;0;100;3.9;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1380;14123;14123;0;0;0;0;0;0;0;0;0;0;0;0;31;31;20;24;0;-1;-1;1;0;6;3;3;1;50;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.962;0.96;0.95;0.955;0.955;0.946;0.942;109;50;113;50;113;139;109;139;111;1;0;0.946;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
740000;Crimson Hood;1;504010;0;27;27;0;0;1050;0;500;1.7;6074000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1390;14130;14130;0;0;0;0;0;0;0;0;0;0;0;0;16;16;9;29;0;-1;-1;1;0;5;4;0;2;50;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.986;0.986;0.982;0.982;0.954;0.954;0.955;109;110;113;110;113;139;139;139;-1;1;0;0.954;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
740100;Noble's Traveling Garb;1;603020;0;76;76;100;0.002;1150;0;500;6.3;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1390;14131;14131;0;0;0;0;0;0;0;0;0;0;0;0;46;46;24;83;0;-1;-1;1;0;2;3;1;1;40;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.939;0.939;0.933;0.933;0.867;0.865;0.87;109;50;113;50;113;139;139;139;-1;1;0;0.867;0;0;0;24;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
740200;Noble's Gloves;1;703020;0;25;25;0;0.001;1150;0;500;2.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1390;14132;14132;0;0;0;0;0;0;0;0;0;0;0;0;15;15;8;28;0;-1;-1;1;0;1;4;2;1;40;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.985;0.985;0.984;0.984;0.967;0.967;0.968;109;50;108;50;108;139;139;139;-1;1;0;0.967;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
740300;Noble's Trousers;1;803030;0;47;47;0;0.001;1250;0;500;3.9;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1390;14133;14133;0;0;0;0;0;0;0;0;0;0;0;0;29;29;15;51;0;-1;-1;1;0;6;4;3;1;40;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.966;0.966;0.962;0.962;0.924;0.923;0.926;109;50;108;50;108;139;139;139;111;1;0;0.924;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
741000;Navy Hood;1;504020;0;29;29;0;0;1050;0;500;1.7;6074100;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1395;14140;14140;0;0;0;0;0;0;0;0;0;0;0;0;20;20;10;27;0;-1;-1;1;0;5;4;0;2;50;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.986;0.982;0.979;0.991;0.954;0.953;0.956;109;110;113;110;113;139;139;139;-1;1;0;0.955;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
742000;;1;999999;0;29;29;0;0;1050;0;500;1.7;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1390;14130;14130;0;0;0;0;0;0;0;0;0;0;0;0;20;20;10;27;0;-1;-1;1;0;5;4;0;1;255;0;1;1;0;0;0;1;0;0;-1;-1;0;1;0;0;0;1;2;0.986;0.982;0.979;0.991;0.954;0.953;0.956;109;110;113;110;113;139;139;139;-1;1;0;0.955;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
760000;Maliketh's Helm;1;508110;0;10;10;0;0.006;1050;0;2000;5.5;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14150;14150;0;0;0;0;0;0;0;0;0;0;0;0;15;15;24;22;0;-1;-1;1;0;5;4;0;3;90;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.952;0.95;0.958;0.952;0.962;0.96;0.966;109;110;106;110;106;139;139;139;-1;1;0;0.954;0;0;0;24;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
760100;Maliketh's Armor;1;608190;0;24;24;100;0.019;1150;0;2000;12.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14151;14151;0;0;0;0;0;0;0;0;0;0;0;0;35;35;57;50;0;-1;-1;1;0;2;4;1;3;90;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.865;0.86;0.881;0.865;0.891;0.886;0.905;109;50;106;50;106;139;139;139;-1;1;0;0.872;0;0;0;57;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
760200;Maliketh's Gauntlets;1;707100;0;8;8;0;0.004;1150;0;2000;4.3;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14152;14152;0;0;0;0;0;0;0;0;0;0;0;0;12;12;19;17;0;-1;-1;1;0;1;4;2;3;80;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.967;0.965;0.971;0.967;0.973;0.972;0.977;109;50;106;50;106;139;139;139;-1;1;0;0.968;0;0;0;19;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
760300;Maliketh's Greaves;1;807100;0;15;15;0;0.011;1250;0;2000;7.9;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1620;14153;14153;0;0;0;0;0;0;0;0;0;0;0;0;22;22;35;31;0;-1;-1;1;0;6;4;3;3;80;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.923;0.92;0.932;0.923;0.938;0.935;0.946;109;50;106;50;106;139;139;139;111;1;0;0.927;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
761100;Maliketh's Armor (Altered);1;608200;0;21;21;100;0.014;1150;0;2000;11.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1621;14161;14161;0;0;0;0;0;0;0;0;0;0;0;0;29;29;50;42;0;-1;-1;1;0;2;4;1;3;90;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.871;0.865;0.886;0.876;0.898;0.891;0.912;109;50;106;50;106;139;139;139;-1;1;0;0.874;0;0;0;50;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
770000;Malenia's Winged Helm;1;506210;0;8;8;0;0.004;1050;0;2000;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14170;14170;0;0;0;0;0;0;0;0;0;0;0;0;22;22;18;8;0;-1;-1;1;0;5;4;0;3;70;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.956;0.954;0.966;0.96;0.972;0.966;0.977;109;110;106;110;106;139;139;139;-1;1;0;0.962;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
770100;Malenia's Armor;1;606170;0;11;11;100;0.009;1150;0;2000;7.7;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14171;14171;0;0;0;0;0;0;0;0;0;0;0;0;38;38;32;11;0;-1;-1;1;0;2;3;1;3;70;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.891;0.886;0.929;0.905;0.939;0.929;0.958;109;50;113;50;113;139;139;139;-1;1;0;0.929;0;0;0;32;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
770200;Malenia's Gauntlet;1;705190;0;6;6;0;0.003;1150;0;2000;3.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14172;14172;0;0;0;0;0;0;0;0;0;0;0;0;17;17;14;6;0;-1;-1;1;0;1;4;2;3;60;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.969;0.968;0.977;0.972;0.981;0.977;0.984;109;50;106;50;106;139;139;139;-1;1;0;0.973;0;0;0;14;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
770300;Malenia's Greaves;1;805180;0;11;11;0;0.008;1250;0;2000;5.7;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1630;14173;14173;0;0;0;0;0;0;0;0;0;0;0;0;31;31;26;11;0;-1;-1;1;0;6;4;3;3;60;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.929;0.926;0.946;0.935;0.955;0.946;0.962;109;50;106;50;106;139;139;139;111;1;0;0.938;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
771100;Malenia's Armor (Altered);1;606180;0;0;0;100;0.007;1150;0;2000;6.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1631;14181;14181;0;0;0;0;0;0;0;0;0;0;0;0;29;29;25;0;0;-1;-1;1;0;2;3;1;3;70;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.9;0.893;0.935;0.914;0.949;0.935;0.975;109;50;113;50;113;139;139;139;-1;1;0;0.935;0;0;0;25;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
780000;Veteran's Helm;1;509040;0;20;20;0;0.012;1050;0;1000;8.1;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14190;14190;0;0;0;0;0;0;0;0;0;0;0;0;27;27;39;20;0;-1;-1;1;0;5;4;0;2;100;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.932;0.932;0.939;0.937;0.952;0.95;0.954;109;110;106;110;106;139;139;139;-1;1;0;0.953;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
780100;Veteran's Armor;1;609040;0;46;46;100;0.037;1150;0;1000;18.9;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14191;14191;0;0;0;0;0;0;0;0;0;0;0;0;63;63;90;46;0;-1;-1;1;0;2;4;1;2;100;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.813;0.813;0.83;0.825;0.865;0.859;0.872;109;50;113;50;113;139;139;139;-1;1;0;0.867;0;0;0;90;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
780200;Veteran's Gauntlets;1;708020;0;15;15;0;0.008;1150;0;1000;6.3;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14192;14192;0;0;0;0;0;0;0;0;0;0;0;0;21;21;30;15;0;-1;-1;1;0;1;4;2;2;90;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.953;0.953;0.957;0.956;0.967;0.965;0.968;109;50;106;50;106;139;139;139;-1;1;0;0.967;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
780300;Veteran's Greaves;1;808020;0;29;29;0;0.022;1250;0;1000;11.7;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1660;14193;14193;0;0;0;0;0;0;0;0;0;0;0;0;39;39;56;29;0;-1;-1;1;0;6;4;3;2;90;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.892;0.892;0.902;0.899;0.923;0.919;0.927;109;50;106;50;106;139;139;139;111;1;0;0.924;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
781100;Veteran's Armor (Altered);1;609050;0;38;38;100;0.029;1150;0;1000;17.2;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1661;14201;14201;0;0;0;0;0;0;0;0;0;0;0;0;54;54;75;38;0;-1;-1;1;0;2;4;1;2;100;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.819;0.815;0.832;0.827;0.869;0.864;0.876;109;50;106;50;106;139;139;139;-1;1;0;0.872;0;0;0;75;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
790000;Bloodhound Knight Helm;1;507100;0;10;10;0;0.004;1050;0;1000;4.6;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1850;14210;14210;0;0;0;0;0;0;0;0;0;0;0;0;14;14;22;10;0;-1;-1;1;0;5;4;0;1;80;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.956;0.95;0.96;0.952;0.966;0.964;0.975;109;110;106;110;106;139;139;139;-1;1;0;0.964;0;0;0;22;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
