Row ID;Row Name;Unk1;Unk1;Unk1;Unknown
604431020;;979997913;137922223;656634796;0
604431021;;-979997914;-137922224;-656634797;15
604431022;;1081480;1124073472;8437760;8
604431023;;812205737;-1962083576;1495146744;0
604431024;;-784911822;1415774369;642554664;13
604431025;;121685078;1630955088;-710736873;3
604431026;;-291632820;-1161756601;34721348;4
604431027;;142653825;77110718;-1461685885;10
604431028;;1722462146;-79917094;2059432769;8
604431029;;-1087126991;746824737;59493810;5
604431030;;-1874560658;1416386772;-314733010;15
604431031;;1239225501;-2083294417;-1804193571;2
604432000;;573309041;1694586882;415044856;12
604432001;;-2000104372;303170244;1678401601;0
604432002;;68313874;1326168;-2059344634;2
604432003;;269954442;-2131959408;1400995988;11
604432004;;1333827716;-276627159;-1435100663;4
604432005;;-245300703;409503271;2850;1
604432006;;-1106112875;767871362;421536518;0
604432007;;1384995472;-988793779;1426718753;12
604432008;;807573090;723249281;1696757419;8
604432009;;-1507501983;49087522;719126612;0
604432010;;1837642644;48402978;106531140;12
604432011;;62955916;-938604912;-1031675680;3
604432012;;1560963074;303579460;-1973808702;2
604432013;;-2142100214;-1807533220;820038188;3
604432014;;-2139766438;2023817769;-2012901869;8
604432015;;144965733;-1793827714;1678136344;7
604432016;;1096385577;1612751249;-1850458727;5
604432017;;409452898;822646036;178376986;2
604432018;;-2121268731;-904435095;-1877203456;9
604432019;;1711815832;81789058;1698826469;4
604432020;;1451294890;1308627309;1613737617;0
604432021;;2119841956;414466598;-1853751129;14
604432022;;5364490;1612159137;1394757908;0
604432023;;295485976;-1033957164;13375810;2
604432024;;-1925447327;1970300097;900800576;4
604432025;;572959817;629153992;-1894492104;1
604432026;;430359749;-2079800576;404764296;0
604432027;;566236561;721562906;-958782430;12
604432028;;-1473683102;313114133;743016641;7
604432029;;-1006555626;-1731966206;1112654701;9
604432030;;-1035857388;-2123660230;-1476081890;11
604433000;;67633153;4098;276824088;0
604433001;;-2105075528;-605925148;493618937;7
604433002;;810408594;119006001;-1595712546;2
604433003;;-912072150;242176799;1645804592;8
604433004;;876175729;754197698;-1681497728;10
604433005;;-1994865326;2080484575;356294210;0
604433006;;517090701;-1337324505;-44223262;5
604433007;;1846878766;-2127703776;1115908925;13
604433008;;1139676997;1670396632;-2068741875;14
604433009;;-178217787;-795308280;1778548743;1
604433010;;1096958538;17367899;-709335718;0
604433011;;-1978887163;1516693508;541065889;13
604433012;;881928624;-1534061408;168269828;2
604433014;;-1063574986;1118614761;488800289;6
604433015;;468811804;-300725938;1401472851;5
604433016;;876901769;283742775;-1465566812;10
604433017;;-1423831711;352333440;-1000390070;9
604433018;;1141693122;-1453965040;575683740;0
604433019;;-10692866;-18874537;-142688844;15
604433020;;-1612201989;-42878017;-1128280081;12
604433021;;-134252163;-339771923;-270535041;7
604433022;;-84152393;1610547198;1542553563;11
604434000;;-2045956031;16850962;1098705025;9
604434001;;1637878164;1758648196;637735258;4
604434002;;408077866;-1775499159;-1736440284;2
604434003;;1295123721;1550008614;1443792292;1
604434004;;-796883480;1074367600;-1388948821;1
604434005;;-1257938896;-1911077751;1355905284;0
604434006;;719717260;67896711;381681864;5
604434007;;1500005973;-2116511072;-1994881394;10
604434008;;-2045140922;-1593532149;1105199889;4
604434009;;-2137238758;1982014028;151364376;11
604434010;;1195653249;306338000;949307507;4
604434011;;672921746;2024029520;-467539902;10
604434012;;537038433;-1948737009;575280164;2
604434013;;316741670;565203504;-2111161263;12
604434014;;-799188126;-415672582;345117002;12
604434015;;-1830323147;-1874190332;-344589305;9
604434016;;1828750030;518438703;-351785295;7
604434017;;800761241;1771424209;351257596;2
604434018;;-1461234595;550393329;467026230;10
604434019;;1662563218;-742839701;-227864396;9
604434020;;-584806866;-295591140;-334954935;6
604434021;;383478241;488037510;95793099;5
604434022;;532675935;519960573;1064689646;14
604434023;;-135660613;-9961601;-805345513;15
604434024;;-335644681;-438657041;-4456449;15
604434025;;-35668243;-67142726;-34620675;5
604434026;;-25702402;-4199209;-220267013;11
604434027;;1107427329;0;17907780;14
604435000;;-1465870075;-2128289786;50434161;3
604435001;;6226578;784341392;-872271988;12
604435002;;1459643496;1343948393;821837826;0
604435003;;1320656014;-747270404;1278524930;4
604435004;;-876754254;-1229592620;710174179;14
604435005;;-1815452051;-1118943441;-152503558;10
604435006;;1028810682;1405263503;-977810531;9
604435007;;-196363323;800813104;959141869;7
604435008;;2041967957;-931595941;-607419298;9
604435009;;-1502865029;1821325795;-1210107595;7
604435010;;-223318979;394121099;1974992243;3
604435011;;-36966537;-3655075;-84969478;8
604435012;;526236566;-1157899782;1876732605;7
604435013;;787476699;-314575385;-551926708;15
604435014;;-1040818194;-173611073;-1586634833;15
604435015;;-12609559;1255620212;-1628193833;12
604435016;;-1177570249;1851024964;-588000437;15
604435017;;-949136603;-626391048;-959193195;9
604435018;;1539067738;-1778780861;2031231084;11
604435019;;-1500312087;-477796294;126706100;7
604435020;;-38471495;-128714267;-8569057;6
604435021;;811794382;637508511;-1284600094;0
604435022;;1314628310;523148991;682425595;12
604435023;;37748800;528896;151003906;0
604436000;;-406942213;-603140;-268960417;14
604436001;;1070986959;-513;-134620169;15
604436002;;-41944193;1052768091;2129653753;15
604436003;;-16809995;-479461633;-1078050882;13
604436004;;-605290562;-572702809;-648022289;3
604436005;;-566253569;-4262914;-1811025;11
604436006;;-1107992579;-167809061;-553653249;7
604436007;;-135332745;-1073897561;-134498563;15
604436008;;-67109921;1785986687;-1117782153;13
604436009;;-1883181052;1078263975;-1725692925;1
604436010;;1614942553;-1686697087;-1039597112;4
604436011;;277113353;303210581;31375432;0
604436012;;612441233;18924634;1283524038;4
604436013;;1579188498;726060932;652241715;0
604436014;;-1034387254;1278747912;-2112826445;7
604436015;;134818438;-527921120;272048653;8
604436016;;732432482;305222426;1782588596;0
604436017;;1146508836;-2071588800;813906976;6
604436018;;-2145016159;-1324864288;-2128963584;11
604436019;;-1858730700;746608687;1544325696;10
604436020;;823869768;1154032144;627068956;9
604436021;;6685224;555029328;1632123499;1
604436022;;-737142635;-1670848478;-2045280108;2
604436023;;730457410;1115819149;413156608;12
604436024;;-537936137;-1640633097;2044452783;15
604436025;;2013223789;2078277625;-1744963587;5
604436026;;-357498886;-135266306;-277414401;11
604436027;;-1115685441;-33565937;-50181;15
604436028;;-2103329;-268812289;-22024618;14
604436029;;33558656;151011392;33554561;9
604437000;;-394789381;-1124469765;-37890050;15
604437001;;-136415426;-11026617;401604473;8
604437002;;-1615992065;2143182591;-86278153;7
604437003;;2147459021;-806354946;-8459601;15
604437004;;-262153;-201331267;-268976673;15
604437005;;403182729;1107363469;33343;15
604437006;;-2032958892;413581618;-702922560;0
604437007;;1629776162;-1520945088;702889216;0
604437008;;29381905;-979215484;49296;9
604437009;;-1802468756;596947176;805985170;0
604437010;;-1988720248;-1744633784;513672268;2
604437011;;-972598234;1183753735;857942660;5
604437012;;719884514;173983808;1361062035;14
604437013;;154429973;876087313;-1911499413;8
604437014;;908731604;694158756;-2134830327;3
604437015;;1284178698;-2133847758;-1927971744;6
604437016;;1612016209;-938910073;1212973126;9
604437017;;1346934017;906078010;-522083027;0
604437018;;-1291769686;1365598297;1744699952;4
604437019;;-135270611;2124208060;-579557133;11
604437020;;301322523;-180356738;2135847791;7
604437021;;-893785347;-1678275891;-419832651;13
604437022;;-9439533;-1351977493;599783322;13
604437023;;1822310374;-455250185;-17608852;2
604437024;;-1085137410;1541652243;-1718632481;14
604437025;;-1531508839;538669409;1412265766;9
604437026;;-115292616;-1143481944;-1654142948;8
604437027;;256690331;-1674562762;1973059018;5
604437028;;-2119926971;-2022086279;684100340;13
604437029;;-1082167146;1573178894;-284846717;2
604437030;;1448852078;2142153949;850535133;6
604437031;;1352240481;1082496722;-1965463239;3
604437032;;1791112678;-496367993;-1015507357;14
604437033;;1389392936;-2147477436;-1420852694;0
604437034;;109314773;1151157377;69232385;2
604437035;;-869038079;489137409;-2069065516;14
604437036;;-1588852446;1077936254;1880168468;8
604437037;;421693258;-1573727488;143810659;5
604437038;;537489556;1002973882;1396706696;1
604437039;;1077936386;1024;266280;1
604437040;;1243497569;272640052;-1875794304;8
604437041;;-2054372598;1656369536;143315472;9
604437042;;-1608512878;-760212795;-180352698;7
604437043;;1556100132;-1593717391;704651624;2
604437044;;52498757;206454794;1167334405;0
604437045;;810789016;218465802;40845499;4
604438000;;-1164290399;1232309651;-1064846446;15
604438001;;1164290398;-1232309652;1064846445;0
604438002;;-724118010;-123648644;848426001;12
604438003;;-1952214239;-1962176556;-1720974424;11
604438004;;1410933738;1054610081;1196098057;1
604438005;;837640261;1423341633;-300004693;8
604438006;;-1570632460;-2091812561;270821878;4
604438007;;1822800273;79216795;649387477;6
604438008;;1128815901;1363457114;165913678;6
604438009;;-1189166550;791056004;-721219308;3
604438010;;235941082;-534043870;-388448670;9
604438011;;-2051685738;1942174311;-410445582;2
604438012;;-588039543;-832039956;-921794291;14
604438013;;1913132371;-440648365;-1635829282;5
604438014;;-1476752151;59466628;-491613593;7
604438015;;-905001163;947317945;2040657553;7
604438016;;575123950;-1134181330;777938925;8
604438017;;1561619818;-685910821;365020704;9
604438018;;971602452;143821584;276065562;8
604438019;;-2109734652;1;69206528;0
604438020;;142278836;16827682;17138514;12
604438021;;57045320;-1533211056;1053310983;1
604438022;;-603413503;77955475;-987704111;12
604438023;;1879314054;-888522708;1376266508;0
604438024;;545315122;1483878533;-1604964696;3
604438025;;-2020539831;843072072;145952800;2
604439000;;-1876346676;1709310556;-1530757117;8
604439001;;-2142977372;-1426995775;207204210;2
604439002;;1445005362;438545953;155468034;4
604439003;;751305020;1083986986;34608199;0
604439004;;42058753;-1904670704;1216999085;4
604439005;;486323282;22647044;-1876019056;11
604439006;;1263709009;-2071694842;834768232;12
604439007;;-2120778110;487063769;-953019879;11
604439008;;-351252315;-788392570;1778413964;3
604439009;;891946313;805759074;-785514396;0
604439010;;1611006730;1644440505;917848720;5
604439011;;-475854454;3109292;1377040593;6
604439012;;62194341;-816573901;183323761;8
604439013;;483315752;2022832951;320736012;6
604439014;;-853839518;289178624;-1820316373;1
604439015;;75939350;-1480561527;-928836724;0
604439016;;-195975675;-531429036;756069057;8
604439017;;1516784457;-2119559488;1681965092;7
604439018;;541119576;474532943;-1855515054;10
604439019;;-1843124750;640025232;1826365742;5
604439020;;689440917;1518444906;-1540832110;9
604439021;;829490024;1091641430;606409797;14
604439022;;1317681281;-1570207071;1381648658;0
604439023;;-2147171306;478565640;-1988058456;1
604439024;;36866;16;52;2
604439025;;378538393;1074298928;1426139049;8
604439026;;-335051647;1398935579;1124253760;6
604439027;;19412258;642099076;180125712;0
604439028;;555248208;228475080;138954758;4
604439029;;317031014;-1868494750;-1540082319;1
604439030;;-935178228;-1475313915;-1329390962;11
604439031;;126261764;372640069;773884361;8
604439032;;1512313198;306913914;780241264;8
604439033;;-347722622;941679792;1352856068;2
604439034;;837882033;1673813126;-2065808761;6
604439035;;-2141691438;-937872028;-787147174;3
604439036;;345687636;-1526151023;692081712;5
604439037;;-332806647;209715722;1347038255;1
604439038;;76073;-1040739575;-2093145728;12
604533000;;366281513;-1802929865;894499154;14
604533001;;-366281514;1802929864;-894499155;1
604533002;;327169;-905870444;1247093942;1
604533003;;-1602682596;293623875;287363840;12
604533004;;1602355426;612246568;-1534457783;2
604533005;;-997544491;578754006;-570879434;10
604533006;;997544490;-578754007;570879433;5
604533007;;805830658;1049088;335544328;0
604533008;;1146363232;827359508;1946445833;2
604533009;;-2102295530;176514608;-2113399608;10
604533010;;436273937;73978251;138494036;0
604533011;;738226825;-710605723;296386854;0
604533012;;-1322604378;-400938296;733090737;13
604533013;;1104035912;33691650;-1001017854;5
604534000;;352422021;47878523;1074836802;7
604534001;;-903982262;-1056948092;940130980;8
604534002;;551560240;1009069568;-2014967783;0
604534003;;244499140;286655232;-1178335700;8
604534004;;826349834;-1501505338;68886675;7
604534005;;-1070848975;1214850105;1109449024;0
604534006;;2670945;1029571163;-1602219102;14
604534007;;563360044;-1161817564;136124540;0
604534008;;448862852;1076756774;-1721170408;14
604534009;;-1924741102;76631256;1979868163;1
604534010;;1443497666;1109507072;48529797;1
604534011;;-533650407;-2130648703;1158867008;0
604535000;;1308721753;1151418722;1143162405;2
604535001;;830610692;-1975348724;580684048;4
604535002;;-2139332446;823930001;-1723846454;9
604535003;;-135381018;-1610683905;-6293511;15
604535004;;-369886753;-335585538;-369123409;5
604535005;;1071644541;-655561;-143917186;14
604535006;;-545271877;1984937933;-1627492609;11
604536000;;500715788;34676768;-1902050796;8
604536001;;163840132;304366113;9700929;1
604536002;;1109412418;1811940872;1771722144;8
604536003;;136708137;1619689873;268969106;7
604536004;;303665473;-882374076;-2143268791;10
604536005;;143172420;-1522006679;811123008;1
604536006;;-2095051247;-1140710256;1562575032;4
604536007;;806360082;284497920;541196558;0
604536008;;-1593229087;1101239184;1076668681;9
604536009;;109185412;-2146152422;151335492;6
604536010;;1682251922;84256847;331382916;0
604536011;;-1067289598;134408384;-972943821;0
604536012;;-1005158344;46141478;-2111715296;2
604536013;;805416488;270025990;605304834;4
604536014;;143313442;1697727170;1352016650;6
604536015;;1649477001;1895865604;235667588;9
604536016;;144978128;-1811799415;-2127492048;1
604536017;;302273868;136773743;660623426;12
604536018;;-1523441131;-1966579440;817930713;0
604536019;;-716601310;48012336;-938746331;2
604536020;;-1344301619;-889406659;-688138369;2
604536021;;-768086405;922974151;-111216457;15
604536022;;2112388022;-33567494;799354824;13
604536023;;386361909;832611982;-1174158325;8
604536024;;1229555276;-1910494297;-981831188;11
604536025;;560738642;-2146982434;1607118237;7
604536026;;-760692343;2035250092;96570023;4
604536027;;-1701751963;1300056432;822349416;11
604536028;;881892522;930972745;708075074;0
604536029;;543653042;1153588785;-1063255660;0
604536030;;-816149354;-1567467501;1524609329;14
604536031;;-323607735;-627535808;-1539476910;5
604536032;;134293553;290767364;404030238;12
604536033;;-1339965296;1174481606;289413661;1
604536034;;5800996;758517833;-1869560832;8
604536035;;426692;562827792;-2144959936;12
604536036;;2135949620;-670419583;1244160168;0
604536037;;45623626;-1705487008;1497792849;9
604536038;;-1954499950;-427581256;-2107099102;6
604536039;;503541832;138445066;654329985;0
604536040;;1147013793;-1878980418;1167144194;3
604536041;;-2118106043;4319232;83566624;1
604536042;;-1792866550;1093141521;-301906011;2
604536043;;1619794178;78921984;545784896;2
604536044;;1612993545;581045863;537303262;4
604536045;;-2146430974;-1879039488;262144;0
604536046;;1672983324;1103716439;-1858845099;8
604536047;;-1472675823;404629152;282690176;0
604536048;;1428161816;107053153;1630012545;13
604536049;;27540545;1958822192;839942168;1
604536050;;1174425249;37527553;375576608;4
604536051;;-1799187820;-1996083060;67420301;8
604536052;;-1951857630;1913788450;589170503;0
604536053;;969051393;-1500300792;117901344;0
604536054;;-711904159;339822807;-1977571142;9
604536055;;-1601482580;-257835000;638755140;2
604536056;;52797580;-1650943482;700539985;2
