Row ID;Row Name;Random Slot [0];Random Slot [1];Random Slot [2];Random Slot [3];Random Slot [4];Random Slot [5];Random Slot [6];Random Slot [7];Random Slot [8];Random Slot [9];Random Slot [10];Random Slot [11];Random Slot [12]
604139015;;160;0;0;8;0;8;64;16;129;16;0;0;0
604152000;;89;134;8;162;222;168;73;108;246;254;145;171;5
604152001;;109;115;101;201;186;85;82;180;37;177;41;48;1
604152002;;53;53;215;106;165;226;173;24;72;197;103;198;11
604152003;;186;140;53;85;55;11;18;203;250;20;201;179;2
604152004;;138;76;234;49;76;117;68;1;177;99;86;5;12
604152005;;177;171;157;188;3;57;175;247;91;254;104;89;14
604152006;;70;248;122;87;64;222;244;75;140;9;182;126;9
604152007;;198;83;130;142;249;134;187;182;7;10;158;204;6
604152008;;49;67;156;0;251;144;74;6;41;201;208;164;4
604152009;;132;180;33;121;4;8;180;136;132;50;10;75;9
604152010;;74;8;66;134;0;103;1;113;82;4;37;16;2
604152011;;209;58;133;101;244;163;170;52;114;53;29;136;4
604152012;;46;197;122;154;11;92;85;203;141;202;226;119;11
604153000;;4;171;32;169;40;48;7;28;147;130;11;36;0
604153001;;166;216;96;202;34;0;152;139;225;20;22;145;4
604153002;;196;20;138;52;50;172;114;128;40;170;76;98;6
604153003;;17;102;28;208;141;113;43;2;106;77;1;0;2
604153004;;242;16;12;132;209;26;96;198;128;228;2;136;1
604153005;;26;193;196;32;90;58;73;56;57;167;128;201;10
604153006;;106;4;85;5;67;3;148;73;69;17;225;99;12
604153007;;28;19;19;54;52;0;8;231;82;64;46;12;3
604153008;;129;42;1;67;137;205;96;52;12;120;120;22;4
604153009;;65;169;250;10;132;196;135;80;4;19;177;189;9
604153010;;41;68;163;89;68;199;148;33;150;8;212;82;9
604153011;;4;142;81;40;4;138;24;52;130;146;224;4;12
604153012;;105;49;2;23;136;112;199;138;81;5;12;208;1
604153013;;146;64;172;192;115;5;32;65;44;104;19;43;2
604154000;;1;156;169;41;146;8;104;21;60;32;116;235;9
604154001;;33;66;31;124;66;0;80;142;160;235;65;132;8
604154002;;9;48;163;19;53;248;3;224;6;132;74;38;9
604154003;;106;4;0;10;11;5;143;1;73;8;160;93;4
604154004;;18;102;140;5;164;6;32;100;38;32;42;8;2
604154005;;50;19;112;64;8;115;20;35;0;108;128;10;10
604154006;;216;161;225;128;96;61;32;22;192;2;44;16;2
604154007;;44;169;4;128;129;192;220;40;65;221;1;32;6
604154008;;132;201;16;83;228;64;81;144;58;1;68;65;4
604154009;;5;22;2;242;20;160;172;73;137;151;30;112;5
604154010;;194;64;70;140;11;19;130;152;23;16;145;131;1
604154011;;212;8;88;36;88;142;3;66;208;82;147;148;0
604154012;;138;83;212;0;13;138;12;181;72;12;21;187;8
604154013;;96;32;32;95;64;4;146;0;182;51;128;4;5
604154014;;21;140;11;160;178;113;97;74;1;192;106;64;2
604154015;;4;0;132;0;0;2;0;0;16;132;2;0;0
604155000;;73;137;226;132;255;242;197;253;70;135;117;141;7
604155001;;230;114;149;126;99;4;152;3;249;106;170;99;8
604155002;;153;45;63;25;24;105;115;12;1;53;74;180;6
604155003;;54;214;72;227;132;159;46;242;190;216;149;90;9
604155004;;98;81;24;88;192;156;2;101;16;20;172;72;3
604155005;;152;170;34;133;11;32;85;26;34;67;19;162;12
604155006;;5;4;197;34;52;67;168;128;205;168;64;21;0
604232000;;134;129;145;9;68;21;51;176;24;8;200;130;2
604232001;;32;52;68;86;154;34;12;3;227;135;54;44;1
604232002;;2;128;1;0;32;0;32;17;0;168;0;16;12
604232003;;50;215;81;183;110;156;45;188;241;170;170;143;13
604232004;;213;40;174;246;236;55;153;46;253;100;152;158;2
604232005;;65;185;164;10;52;198;116;125;8;49;119;144;12
604232006;;174;176;115;230;136;185;200;24;103;154;127;107;0
604232007;;174;7;158;96;107;194;238;195;30;69;140;96;15
604232008;;154;78;93;25;21;53;83;210;128;166;2;245;7
604232009;;69;236;35;137;147;105;182;225;226;95;65;60;0
604232010;;121;83;200;93;211;74;3;7;31;217;245;67;11
604232011;;89;74;42;160;33;200;192;76;4;112;1;81;12
604232013;;157;45;116;220;85;82;199;224;53;251;225;85;15
604232014;;73;195;218;105;182;176;51;89;75;77;246;106;8
604232015;;226;22;13;162;11;67;82;172;108;48;7;250;15
604232016;;214;90;241;194;197;167;192;242;151;55;183;175;5
604232017;;82;112;142;27;244;252;43;207;3;68;216;217;8
604232018;;45;175;39;52;73;94;44;29;232;143;28;5;4
604232019;;45;153;195;183;170;13;157;34;244;138;11;6;3
604232020;;178;228;56;77;58;169;252;23;154;240;104;176;2
604232021;;42;40;133;19;28;5;34;9;32;74;233;3;1
604232022;;133;114;196;140;3;32;211;132;6;183;130;65;10
604232023;;196;64;81;72;99;89;32;17;82;160;64;174;4
604232024;;25;129;40;165;192;134;12;56;197;81;16;80;9
604232025;;66;142;34;64;172;106;209;70;56;4;46;16;0
604232026;;48;21;26;50;16;144;12;226;137;8;21;172;6
604232027;;9;2;146;64;20;8;88;128;1;145;108;128;12
604232028;;28;13;160;9;201;78;0;6;112;10;19;85;2
604232029;;65;84;73;17;2;226;0;213;8;96;16;76;5
604232030;;128;129;7;48;36;17;232;32;118;68;32;146;0
604232031;;146;88;72;2;40;5;6;8;137;11;134;41;8
604232032;;100;160;0;198;211;0;129;1;128;36;72;34;2
604232033;;34;34;52;172;0;176;55;122;6;144;129;0;1
604233000;;1;4;0;0;128;41;0;0;128;8;8;0;0
604233001;;85;142;40;26;128;120;4;195;3;64;84;192;8
604233002;;26;96;84;89;95;132;141;64;8;128;82;152;4
604233003;;8;41;148;65;34;160;81;196;168;104;36;34;0
604233004;;33;48;132;49;228;5;32;137;92;218;9;87;0
604233005;;194;68;14;164;9;34;46;29;0;25;224;106;11
604233006;;130;150;176;144;35;68;78;3;35;17;16;12;1
604233007;;33;9;42;175;0;15;35;56;64;6;4;37;2
604233008;;26;65;203;226;133;242;208;168;177;36;149;193;12
604233009;;36;113;17;64;60;0;16;18;68;135;107;41;0
604233010;;161;138;98;12;72;210;0;16;22;56;168;16;5
604233011;;92;132;1;2;210;9;219;38;241;128;138;18;15
604233012;;196;18;65;4;16;25;160;100;142;103;3;132;2
604233013;;22;165;233;237;33;70;190;102;160;163;122;212;13
604233014;;233;90;22;18;222;185;65;153;95;92;133;43;2
604233015;;2;6;21;136;8;42;160;57;160;10;40;165;0
604233016;;168;100;72;1;129;17;19;133;1;48;68;24;2
604233017;;81;40;112;64;82;0;201;64;12;100;56;130;7
604233018;;17;195;200;25;40;128;100;48;0;97;2;131;1
604233019;;65;2;22;0;129;12;4;22;153;5;153;1;9
604233020;;164;0;136;44;21;192;144;132;98;146;4;64;8
604233021;;4;36;34;117;52;42;0;218;16;24;64;12;12
604233022;;162;129;4;128;160;117;12;43;160;14;205;26;6
604233023;;4;41;40;64;64;236;50;64;79;49;162;96;8
604233024;;24;144;129;156;32;0;227;132;89;192;130;64;0
604233025;;33;72;2;66;154;5;73;66;6;72;86;174;0
604233026;;66;86;81;3;68;18;10;0;0;128;0;4;4
604233027;;138;145;163;50;7;65;4;1;22;134;17;17;2
604233028;;92;24;4;166;74;146;16;40;224;1;33;112;1
604233029;;133;66;87;68;182;17;74;40;82;195;118;193;10
604233030;;33;9;2;80;48;232;147;30;36;96;161;24;4
604233031;;8;68;148;40;65;6;32;129;64;0;69;41;14
604233032;;178;144;40;0;136;249;76;101;137;60;26;22;1
604233033;;70;38;97;179;76;0;144;80;162;24;8;66;1
604233034;;88;185;136;143;3;6;37;130;29;135;128;164;0
604234000;;86;74;89;16;30;209;220;199;11;48;229;254;0
604234001;;169;181;166;239;225;46;35;56;244;207;26;1;15
604234002;;16;2;2;0;16;10;130;5;1;0;0;0;0
604234003;;111;106;183;12;247;151;63;183;187;42;158;19;15
604234004;;172;181;77;88;137;116;113;175;252;117;142;12;13
604234005;;58;89;75;174;223;11;218;237;6;147;117;252;11
604234006;;83;61;250;179;114;188;205;90;29;125;226;129;8
604234007;;165;207;180;213;39;232;245;68;231;211;217;247;7
604234008;;213;146;102;119;252;107;130;115;200;142;55;235;4
604234009;;218;230;153;235;8;215;46;152;115;236;105;126;2
604234010;;141;93;233;57;104;15;101;105;186;94;12;205;13
604234011;;114;162;22;198;151;240;154;150;69;161;243;50;2
604234012;;108;174;247;45;99;239;239;246;114;110;147;127;9
604234013;;79;109;47;253;239;185;210;47;189;247;239;215;14
604234014;;154;255;247;187;150;189;119;154;189;210;252;174;6
604234015;;179;119;108;70;157;123;30;253;71;157;223;107;15
604234016;;253;152;216;254;122;198;173;71;207;191;49;220;1
604234017;;247;211;155;211;253;86;249;249;250;105;110;177;15
604234018;;132;161;67;8;0;99;9;14;13;35;100;5;8
604234019;;202;17;5;114;48;21;52;145;128;32;192;168;7
604234020;;49;8;56;134;237;212;16;52;98;216;23;34;1
604234021;;48;86;136;97;130;10;130;65;186;0;2;204;0
604234022;;73;106;230;129;4;128;71;136;85;29;24;82;10
604234023;;6;132;16;28;91;40;232;98;0;198;169;17;4
604234024;;136;74;1;13;24;40;50;201;16;3;243;32;9
604234025;;145;226;144;2;104;21;64;18;226;64;220;27;14
604234026;;6;132;184;216;86;128;141;48;57;127;2;198;2
604234027;;108;52;70;52;3;70;178;132;1;0;1;4;4
604234028;;34;25;7;163;133;209;9;9;132;136;4;56;0
604234029;;81;1;104;64;160;42;68;102;78;180;40;193;1
604234030;;6;196;122;202;29;140;144;130;97;214;48;0;0
604234031;;49;44;40;44;112;197;20;5;171;0;195;163;1
604234032;;194;3;65;144;11;72;160;112;18;62;132;192;4
604234033;;232;97;5;1;6;50;79;40;4;0;71;20;10
604234034;;24;144;146;18;224;33;43;11;220;33;24;29;2
604234035;;5;26;132;101;128;18;64;212;0;201;40;106;13
604235000;;196;5;152;1;113;174;1;17;246;80;7;80;0
604235001;;33;56;66;170;134;80;8;104;1;164;232;14;10
604235002;;26;194;37;84;8;1;246;134;8;11;16;161;5
604236000;;40;7;4;35;192;42;90;66;42;1;5;85;0
604236001;;197;96;250;216;24;208;129;4;68;26;72;160;13
604236002;;18;152;1;4;39;5;36;185;145;228;178;10;2
604236003;;46;161;2;102;229;224;15;92;156;165;48;236;9
604236004;;170;122;77;149;70;27;162;98;109;131;141;56;1
604236005;;49;246;153;161;11;141;116;41;99;20;98;16;1
604236006;;70;26;245;152;20;12;20;159;19;234;188;82;7
604236007;;20;13;164;74;153;122;59;216;150;112;99;175;10
604236008;;210;202;2;46;204;144;225;199;136;110;70;131;12
604236009;;229;4;169;28;98;209;221;38;36;133;73;8;2
604236010;;89;129;126;83;58;39;2;0;112;90;152;245;4
604236011;;137;117;82;225;177;102;200;177;203;25;151;71;14
604236012;;106;145;201;210;32;68;223;84;90;39;234;4;0
604236013;;149;76;66;143;218;55;64;133;176;67;68;24;13
604236014;;177;132;108;170;28;186;164;11;206;0;11;115;11
604236015;;108;237;168;21;144;41;73;61;233;148;1;23;2
604236016;;129;63;23;88;103;78;7;107;37;12;156;225;7
604236017;;73;202;25;165;237;81;184;224;23;172;236;248;8
604236018;;50;50;113;81;142;185;144;26;138;251;115;96;5
604236019;;30;34;150;40;51;132;106;160;116;90;50;143;6
604236020;;198;81;166;102;65;194;55;214;1;241;149;142;8
604236021;;67;5;218;215;243;181;99;254;17;159;247;108;7
604236022;;110;230;112;29;214;239;103;53;190;226;13;211;15
604236023;;153;59;163;227;157;151;204;26;82;229;114;14;10
604236024;;237;252;44;254;42;72;156;198;176;29;126;245;1
604236025;;181;217;215;24;175;3;252;195;239;78;147;209;12
604236026;;150;138;239;175;104;126;51;169;239;48;140;170;12
604236027;;122;119;29;96;85;248;155;125;77;251;233;63;3
604236028;;210;94;97;79;107;86;189;233;126;89;43;152;9
604236029;;90;38;1;4;44;74;168;25;227;128;104;65;1
604236030;;6;19;120;52;2;130;34;1;76;32;133;135;4
604236031;;49;168;35;83;208;40;209;146;8;74;16;220;8
604236032;;160;73;30;73;84;33;12;38;179;157;130;24;2
604236033;;12;84;132;136;3;85;21;64;20;33;20;32;10
604236034;;193;128;192;162;169;148;66;236;0;86;107;34;5
604237000;;139;90;250;28;135;255;68;203;217;132;180;112;15
604237001;;244;99;71;251;123;176;78;54;62;87;78;195;7
604237002;;214;173;240;98;216;211;157;29;31;251;79;174;1
604237003;;105;182;11;181;31;119;243;90;225;238;19;122;2
604237004;;78;87;188;101;248;76;243;243;246;85;225;157;12
604237005;;53;253;237;218;165;8;43;173;204;57;191;167;13
604237006;;187;136;23;143;102;175;188;228;35;170;248;93;10
604237007;;234;133;54;141;120;44;203;138;221;93;63;207;14
604237008;;6;175;174;243;61;204;117;127;243;237;194;180;5
604237009;;57;86;249;117;199;127;24;196;233;143;182;19;4
604237010;;53;185;213;79;130;167;188;253;38;112;233;249;11
604237011;;211;121;121;208;95;211;247;179;32;10;113;124;14
604237012;;237;234;194;190;230;16;111;57;31;243;140;74;3
604237013;;222;86;15;42;185;251;130;70;222;182;95;167;9
604237014;;33;129;146;25;64;81;4;170;228;224;33;208;14
604237015;;82;226;130;7;146;130;81;65;32;3;80;136;0
604237016;;148;20;13;130;12;57;224;16;74;8;166;98;5
604237017;;12;105;112;116;57;4;8;92;30;182;8;5;9
604237018;;194;16;64;168;39;162;62;165;17;8;139;50;2
604237019;;41;14;45;64;192;76;131;2;129;85;84;13;0
604237020;;69;54;114;148;4;223;90;162;160;215;50;95;10
604237021;;190;137;143;67;251;132;137;137;209;8;135;160;1
604237022;;81;202;21;249;168;49;246;116;79;126;93;15;7
604237023;;170;117;232;46;87;106;37;95;62;161;232;240;12
604237024;;239;205;103;211;117;233;231;23;140;93;191;174;6
604237025;;62;59;92;115;219;122;218;254;185;183;255;204;7
604237026;;242;126;187;252;111;239;255;233;127;218;92;177;8
604237027;;147;253;170;238;158;148;7;232;215;100;226;127;15
604237028;;109;195;213;13;188;119;188;191;119;187;223;127;9
604237029;;221;182;255;191;227;159;121;87;234;239;33;211;15
604237030;;0;64;129;16;0;0;0;32;24;16;32;0;1
604237031;;6;65;125;16;51;129;64;99;66;32;3;41;10
604237032;;168;0;0;5;8;79;25;225;177;113;6;129;5
604237033;;65;39;26;106;128;18;62;20;96;150;81;96;1
604237034;;45;74;97;128;71;24;229;0;140;15;96;26;8
604237035;;146;188;128;14;168;164;128;8;11;136;140;6;6
604237036;;80;144;134;241;84;96;2;158;20;64;184;212;0
604238000;;185;172;130;143;120;122;200;241;225;248;100;118;2
604238001;;70;83;125;112;135;133;55;14;30;7;155;137;13
604238002;;166;179;6;180;151;15;69;29;71;78;84;127;8
604238003;;133;97;38;143;32;79;170;172;125;250;229;160;2
604238004;;121;20;122;112;210;152;251;242;145;172;194;52;3
604238005;;145;203;153;248;237;242;30;73;209;69;11;220;14
604238006;;25;245;131;14;25;231;225;226;142;161;169;218;4
604238007;;238;142;220;131;119;48;20;23;46;86;177;13;7
604238008;;106;124;121;73;206;113;156;112;224;145;30;67;13
604238009;;86;10;229;119;40;140;99;143;58;59;126;163;9
604238010;;250;190;175;254;179;104;183;206;255;212;118;254;5
604238011;;62;159;121;243;203;215;197;251;15;137;181;3;6
604238012;;173;77;221;182;252;217;250;170;209;63;217;189;13
604238013;;75;113;122;93;53;47;187;87;174;122;74;127;11
604238014;;245;250;199;107;79;183;78;189;242;239;175;212;14
604238015;;215;231;182;141;254;254;125;117;125;247;255;235;11
604238016;;239;130;79;55;246;246;107;223;234;255;44;251;4
604238017;;85;246;29;171;31;156;223;184;127;157;242;245;12
604238018;;179;127;174;71;242;251;53;103;239;241;221;136;11
604238019;;171;253;241;248;109;231;230;101;251;106;255;78;15
604238020;;222;205;243;255;223;41;218;223;21;111;223;191;15
604238021;;124;59;254;220;169;95;189;186;148;150;35;119;3
604238022;;0;0;0;1;32;8;36;129;128;0;64;0;4
604238023;;132;164;219;0;17;6;53;128;217;34;144;69;10
604238024;;34;164;48;62;26;9;106;48;38;145;0;192;0
604238025;;17;9;98;160;224;56;140;10;1;152;32;50;7
604238026;;28;27;8;69;2;192;65;87;72;2;133;0;12
604238027;;226;64;133;82;13;231;2;129;36;109;127;46;0
604238028;;73;82;4;137;228;16;144;108;146;68;74;153;1
604239000;;169;239;53;231;233;29;235;2;11;106;95;88;9
604239001;;65;41;27;248;182;119;252;221;175;93;121;193;3
604239002;;93;66;232;69;13;129;216;149;208;220;176;61;1
604239003;;117;212;68;28;215;170;54;58;119;113;145;163;7
604239004;;142;63;184;113;216;82;135;111;216;163;224;22;14
604239005;;18;150;254;139;53;168;115;34;64;140;102;124;6
604239006;;174;193;67;158;2;103;13;209;54;50;15;131;12
604239007;;242;56;135;34;106;220;0;236;173;135;142;238;8
604239008;;105;240;128;82;1;17;71;205;202;66;104;5;2
604239009;;212;16;27;146;85;118;36;8;39;141;3;222;9
604239010;;169;143;240;205;32;233;152;113;96;25;18;75;8
604239011;;18;71;7;33;218;142;240;50;24;50;132;48;6
604239012;;6;40;108;44;174;0;11;134;149;228;253;160;5
604239013;;148;62;235;27;203;151;93;49;177;174;207;120;1
604239014;;150;221;86;232;113;121;131;31;59;50;245;228;8
604239015;;186;49;72;213;252;230;111;68;64;245;78;158;3
604239016;;111;228;183;127;86;33;254;206;94;235;178;61;15
604239017;;121;79;148;32;129;126;250;238;237;95;32;3;14
604239018;;99;195;109;214;47;155;0;243;254;193;219;215;5
604239019;;205;186;187;175;190;204;181;185;135;28;61;235;14
604239020;;148;16;132;138;0;209;0;133;12;24;130;129;8
604239021;;12;82;0;112;253;64;189;64;64;16;101;100;2
604239022;;42;12;144;10;64;4;128;66;129;68;40;132;1
604239023;;1;13;10;4;42;59;8;2;132;3;26;80;8
604239024;;192;224;97;17;146;8;64;188;10;132;0;24;6
604239025;;82;2;114;1;1;38;118;16;113;99;81;11;1
604239026;;33;161;13;228;4;128;3;41;50;168;132;34;4
604239027;;242;71;130;173;14;111;173;218;164;105;212;175;5
604239028;;43;190;105;70;195;225;221;167;125;112;110;105;8
604239029;;61;253;84;154;187;83;99;174;115;151;185;247;11
604239030;;169;150;183;105;254;220;29;129;167;207;183;153;7
604239031;;221;200;127;156;89;184;178;124;137;191;238;110;14
604239032;;86;35;219;115;53;191;90;125;222;34;9;84;15
604239033;;198;121;172;247;228;6;230;83;90;220;83;146;0
604239034;;2;16;0;18;0;1;0;1;6;0;6;64;0
604239035;;36;132;148;131;18;136;48;4;227;3;20;68;4
604239036;;168;56;16;28;144;55;156;204;0;136;36;2;2
604239037;;81;35;194;73;4;91;72;104;8;64;99;22;12
604239038;;26;205;10;176;196;0;195;35;181;244;144;0;8
604239039;;6;80;101;100;105;228;33;144;20;14;137;169;3
604239040;;193;2;41;2;43;0;6;19;74;49;74;249;1
604239041;;66;2;97;132;0;122;7;25;160;13;141;152;12
604239042;;24;140;72;12;48;119;178;33;83;8;19;26;12
604239043;;76;108;10;38;87;192;65;76;30;16;32;69;3
604239044;;140;65;32;8;193;2;237;1;54;198;2;80;6
604239045;;32;74;18;129;112;129;96;16;40;129;12;226;11
604239046;;76;19;93;49;170;4;36;88;98;96;132;25;8
604239047;;17;44;2;0;7;120;136;135;11;98;153;70;1
604239048;;137;22;37;126;136;12;168;2;20;108;10;145;2
604239049;;50;137;8;8;192;154;10;148;37;232;100;72;4
604239050;;41;56;244;138;10;0;56;100;13;136;208;45;0
604239051;;133;32;161;144;194;37;193;73;200;244;0;236;8
604239052;;38;69;8;148;20;56;70;64;32;1;32;249;1
604239053;;97;130;74;66;74;203;17;2;0;67;208;34;9
604239054;;6;8;31;101;13;22;9;16;198;5;182;7;0
604239055;;17;179;84;146;148;74;30;182;195;60;104;17;2
604239056;;25;4;176;80;23;33;192;136;5;19;1;66;7
604239057;;32;146;49;33;170;97;2;67;8;8;128;32;0
604239058;;210;208;148;233;0;24;33;130;16;2;99;144;0
604239059;;145;1;162;70;89;131;90;20;136;128;84;4;10
604239060;;40;98;0;73;44;4;18;178;177;38;74;130;0
604239061;;194;9;76;106;164;37;128;228;192;20;11;132;12
604239062;;212;164;131;144;16;128;149;105;112;154;28;42;7
604239063;;130;209;193;5;33;128;20;171;93;177;35;37;1
604239064;;102;116;134;51;97;212;100;44;130;83;245;0;4
604239065;;36;48;67;0;52;64;121;132;60;9;0;8;14
604239066;;162;194;32;172;67;34;229;69;226;6;44;52;0
604239067;;74;44;152;90;148;154;20;162;0;34;128;130;1
604239068;;148;81;209;145;139;152;2;26;3;52;81;224;6
604239069;;9;11;14;100;8;5;0;72;133;217;98;23;0
604239070;;81;132;36;3;96;101;138;49;88;192;159;73;9
604253000;;145;96;16;45;31;193;21;18;8;96;175;24;4
604253001;;130;137;8;8;28;64;147;227;53;3;82;2;8
604253002;;12;86;43;3;10;168;8;157;2;195;49;135;9
604253003;;209;12;9;0;96;156;109;69;68;120;24;8;6
604253004;;18;147;130;192;212;30;230;4;104;100;160;83;11
604253005;;172;0;176;49;192;44;8;172;57;156;4;57;8
604253006;;50;156;199;118;148;162;4;80;219;128;29;166;7
604253007;;74;49;68;206;97;1;170;18;167;60;192;104;0
604253008;;36;39;111;20;41;118;50;104;210;146;202;228;0
604253009;;101;200;52;137;34;19;64;131;0;1;102;128;4
604253010;;73;98;208;242;131;65;209;40;132;15;1;85;3
604253011;;9;70;47;128;135;0;3;112;21;33;79;65;8
604253012;;212;1;208;30;16;94;12;128;130;70;160;28;4
604253013;;34;184;0;97;104;161;240;15;104;152;16;162;3
604254000;;124;253;92;61;255;188;239;12;222;135;169;174;7
604254001;;135;233;147;245;119;105;181;251;235;220;223;62;14
604254002;;213;158;229;214;216;255;114;20;63;122;239;83;13
604254003;;251;198;107;255;146;191;45;239;113;225;118;207;11
604254004;;171;63;254;170;237;198;222;243;237;127;122;249;1
604254005;;126;115;191;75;47;83;219;255;150;191;149;245;14
604254006;;2;83;177;20;52;29;16;146;174;0;169;50;8
604254007;;233;32;66;75;2;64;97;45;17;95;0;133;0
604254008;;20;140;12;160;201;162;142;64;64;160;86;72;7
604331000;;61;190;132;239;249;252;150;216;249;254;15;248;14
604331000;;4;32;138;0;32;4;40;32;0;4;0;32;10
604331001;;245;127;235;117;253;59;239;191;38;62;213;53;6
604331001;;8;8;4;65;128;153;133;0;36;32;32;16;4
604331002;;2;20;80;10;8;0;2;68;0;3;144;8;0
604331002;;123;148;117;195;38;83;217;239;219;157;190;63;3
604331003;;203;255;254;60;203;167;250;115;140;251;115;231;13
604331003;;1;192;0;48;81;2;80;16;2;0;64;195;0
604331004;;190;99;187;254;246;252;117;135;127;193;238;223;13
604331004;;64;3;33;0;6;96;0;139;128;8;11;0;0
604331005;;198;201;95;155;31;207;47;124;247;103;249;202;11
604331005;;176;0;0;132;0;0;0;0;89;208;4;4;1
604331006;;255;253;249;31;191;231;255;255;173;239;191;247;4
604331007;;253;94;255;253;126;255;243;127;127;244;253;157;15
604331008;;247;243;222;255;219;223;207;179;255;159;234;127;15
604331009;;94;239;127;247;253;249;124;239;254;123;95;238;11
604331010;;171;191;167;234;231;62;191;220;211;255;247;251;15
604331011;;20;43;2;48;99;32;162;41;36;120;128;33;3
604331011;;20;43;2;48;99;32;162;41;36;120;128;33;3
604331012;;6;40;100;98;12;121;49;6;139;29;80;74;8
604331012;;6;40;100;98;12;121;49;6;139;29;80;74;8
604331013;;34;194;25;4;24;148;192;241;145;2;49;17;0
604331013;;34;194;25;4;24;148;192;241;145;2;49;17;0
604331014;;169;212;129;76;69;1;11;202;64;36;140;158;8
604331014;;169;212;129;76;69;1;11;202;64;36;140;158;8
604331015;;89;20;8;153;130;70;12;4;112;129;107;228;5
604331015;;89;20;8;153;130;70;12;4;112;129;107;228;5
604331016;;192;1;246;131;176;138;84;16;14;194;6;0;6
604331016;;192;1;246;131;176;138;84;16;14;194;6;0;6
604331017;;6;85;1;15;149;4;131;32;48;30;165;160;1
604331018;;9;60;77;130;134;248;34;216;64;96;8;69;4
604331019;;56;138;136;200;82;130;121;35;163;32;10;179;0
604331020;;86;32;194;80;40;54;136;0;25;141;240;8;3
604331021;;129;66;50;53;8;9;68;76;70;64;2;12;8
604331022;;224;129;52;32;97;65;20;151;140;147;85;82;14
604332000;;214;92;214;147;178;177;64;58;54;233;176;104;8
