Row ID,Row Name,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
604333011,,10,-73,15,86,126,-23,-51,102,87,76,-43,117
604333012,,-11,72,-16,-87,-127,22,50,-103,-88,-77,42,-118
604333013,,4,1,1,0,22,64,64,65,16,1,2,0
604333014,,8,-108,64,4,-127,2,1,-120,72,88,32,34
604333015,,1,0,4,104,32,0,40,2,5,4,8,0
604333016,,32,2,0,-125,8,-83,-128,52,-128,0,0,0
604333017,,-64,8,-110,0,64,16,16,0,2,-96,-63,72
604333018,,18,96,40,16,0,0,6,0,32,2,20,-107
604333019,,32,2,0,2,8,-126,0,-128,2,1,6,72
604333020,,16,1,18,0,-124,8,1,68,-128,0,32,-96
604333021,,8,32,96,16,0,0,22,0,0,64,64,4
604333022,,4,4,-128,9,16,64,96,1,4,4,-128,0
604333023,,-126,16,0,-96,2,17,0,42,0,-128,24,1
604333024,,64,8,12,0,32,36,-120,16,96,8,0,18
604333025,,1,-64,1,68,65,0,0,0,25,50,1,0
604334000,,-59,126,-94,99,-65,-88,53,-30,89,110,-30,-98
604334001,,11,-19,-37,58,-68,39,122,126,-26,43,25,43
604334002,,109,27,111,65,-91,95,-26,93,-37,-7,-2,84
604334003,,-14,-14,117,-105,67,126,-103,-69,21,-20,40,104
604334004,,-103,71,-98,-3,91,-117,-50,-59,44,-105,-89,-33
604334005,,-2,-115,-36,-100,-40,-43,35,28,-93,-43,-33,-29
604334006,,54,-80,33,-18,102,-16,-35,-93,-2,18,85,-75
604334007,,4,0,0,65,0,0,60,0,16,0,2,0
604334008,,-112,4,14,48,0,44,74,40,-104,32,2,22
604334009,,33,0,35,1,-128,80,-102,0,76,2,0,-128
604334010,,0,73,8,-110,3,2,80,16,32,17,81,1
604334011,,42,2,85,32,32,-80,32,108,2,13,-55,32
604334012,,4,73,-96,64,20,-63,4,85,-125,-128,4,41
604334013,,66,18,80,-128,76,9,36,3,21,8,0,72
604334014,,24,-128,-128,12,-126,4,1,2,96,80,-128,-128
604334015,,68,48,0,65,113,2,0,-128,0,-30,34,70
604334016,,-127,-92,0,14,8,0,-127,-128,0,4,60,16
604334017,,-24,-115,48,16,78,16,-14,74,-16,87,60,68
604334018,,14,69,80,70,61,-63,72,59,30,68,-124,18
604334019,,65,64,103,-126,80,13,34,-49,-114,-71,68,25
604334020,,52,18,6,-111,3,-24,42,64,5,-8,97,48
604334021,,-128,51,-103,87,-24,66,5,28,95,64,73,64
604334022,,-90,-24,24,-24,-108,37,1,33,104,-120,-102,106
604334023,,2,-125,107,61,33,-10,-103,0,18,14,50,12
604334024,,-70,4,-123,8,67,25,-52,100,96,0,3,-28
604334025,,81,-48,36,46,-80,58,20,-112,-127,39,3,-99
604334026,,25,46,-118,96,-124,-126,-63,-126,-95,48,-60,-125
604334027,,69,56,-64,-127,10,4,54,-75,0,-125,-72,-93
604334028,,-63,-104,0,-94,64,-20,51,13,83,0,4,101
604334029,,34,64,-37,8,7,16,0,4,110,34,112,64
604334030,,24,39,32,17,32,11,20,48,-120,-63,76,-107
604334031,,20,0,37,65,25,71,72,16,37,-120,-111,0
604334032,,76,80,68,-62,-118,0,-117,-63,0,4,0,10
604334033,,1,-95,16,60,-96,32,-124,98,-128,22,10,16
604334034,,-94,14,-118,4,84,-112,96,-118,16,121,-93,-86
604334035,,2,52,6,-128,2,0,2,64,-30,77,0,109
604334036,,1,35,8,5,12,-63,49,44,68,96,32,-127
604334037,,-62,20,18,3,10,10,4,18,20,-88,1,0
604334038,,33,-119,0,88,38,64,-56,24,1,-128,-124,50
604334039,,17,20,80,-64,-108,12,-44,3,32,-128,16,6
604334040,,98,-64,34,32,17,80,9,96,0,2,1,0
604334041,,72,66,100,24,18,48,1,0,88,64,98,65
604334042,,-124,96,0,46,33,2,42,17,0,2,-61,-24
604334043,,16,0,-95,10,0,85,2,-88,54,19,8,0
604334044,,28,-54,-114,48,-32,-122,0,96,1,52,8,18
604334045,,32,12,72,16,24,-88,80,-54,24,64,-84,-60
604334046,,-126,-128,-15,-127,68,1,4,4,-120,22,2,9
604334047,,4,34,-128,4,41,0,34,4,103,12,1,50
604334048,,33,1,9,-60,64,40,-24,23,-128,41,94,20
604334049,,88,0,16,2,-127,-78,5,-128,-126,17,16,8
604334050,,-116,25,5,97,-64,5,-112,-127,9,-128,-12,-128
604334051,,37,46,-50,84,-96,-96,-77,52,4,-110,45,-40
604334052,,-38,-47,49,-85,95,95,76,-53,-5,109,-46,39
604335000,,-62,17,96,7,-105,17,50,7,-54,4,38,105
604335001,,56,68,-98,-56,0,-128,-60,16,33,51,73,-124
604335002,,5,-86,1,48,104,110,9,-24,20,-56,-112,18
604335003,,67,23,55,-33,-49,26,-93,-5,-80,-67,-1,-11
604335004,,-97,-43,-36,-66,97,-1,110,34,63,-41,-74,109
604335005,,-3,-70,-70,-117,127,-2,-43,78,-17,123,-71,-102
604335006,,-10,107,-49,113,-74,-59,-2,-11,-41,56,-49,-33
604335007,,-18,-2,121,-25,-97,-73,89,-67,93,-26,114,127
604335008,,57,-19,-25,124,-8,105,-65,-33,-22,-49,77,-94
604335009,,84,-24,18,83,6,53,-122,60,86,20,49,80
604335010,,113,22,104,36,-111,15,68,-32,8,87,-88,109
604335011,,-126,-89,29,24,113,-40,42,-126,-15,15,28,35
604335012,,12,15,-121,66,-89,0,81,-109,-90,-62,-73,-124
604335013,,-102,96,-64,-119,100,-90,100,81,41,41,86,-38
604335014,,-94,120,-68,96,64,-53,122,-59,8,-85,-128,6
604335015,,-103,-64,-53,7,40,48,-108,63,19,-16,101,1
604335016,,101,4,34,-28,-98,9,-101,42,-106,64,66,-42
604335017,,6,-103,53,-103,-37,66,-95,72,-55,-112,-117,41
604335018,,105,19,64,-66,8,-12,9,4,100,44,72,-72
604335019,,-13,-2,-22,85,-81,-81,126,-17,-81,-10,-103,-97
604335020,,94,-111,-107,-1,117,-38,-17,-100,-4,-117,-25,112
604335021,,-83,111,127,-86,-38,117,-111,115,83,125,126,-17
604335022,,-90,30,88,-37,5,-112,-30,-31,-66,123,-70,78
604335023,,62,34,-29,102,-37,-21,-98,20,2,84,-7,-71
604335024,,-55,-43,46,60,-16,94,89,78,89,-120,7,22
604335025,,81,-23,-107,-127,46,37,37,-69,-27,-89,68,-31
604335026,,126,-81,-33,-115,-81,-1,-37,-1,-43,63,-22,-9
604335027,,-71,-3,58,118,-14,-10,-17,-67,127,-1,-9,-5
604335028,,-41,87,-1,-5,95,107,-67,-49,-65,-49,-99,-20
604335029,,-2,-1,-5,-3,-65,63,-1,-1,-9,-1,-33,-1
604335030,,81,-46,80,112,74,-47,-68,-66,-36,-46,24,96
604335031,,-18,112,-57,41,-63,51,51,26,-85,-118,-27,-67
604335032,,-102,-122,-86,-18,-90,-122,-89,65,120,29,-104,66
604335033,,117,-115,44,-56,63,75,69,-51,-89,126,107,-106
604335034,,-90,105,-13,-105,80,-84,-56,118,66,101,-41,-85
604335035,,9,63,29,23,-67,124,90,-95,21,-95,38,93
604335036,,81,-115,-125,79,-118,42,9,-88,5,-98,88,23
604335037,,-70,-47,59,40,102,100,120,-61,90,71,-75,-96
604335038,,-115,33,55,-40,25,-13,-58,63,102,49,100,7
604335039,,38,122,92,-109,-33,-107,-33,-20,-119,-55,-49,-8
604335040,,-15,-74,-24,-91,-96,-98,-96,18,-11,-14,18,120
604335041,,78,78,-60,118,117,73,55,85,-70,44,-85,-49
604336000,,-108,-124,-48,50,112,-128,2,64,7,-128,-48,-76
604336001,,73,-96,10,8,89,6,15,-86,5,-122,2,-93
604336002,,2,50,-125,98,-110,-128,112,113,24,-93,3,20
604336003,,18,-112,36,12,76,26,4,12,-77,48,37,40
604336004,,70,72,0,-39,-127,48,36,19,66,56,14,-128
604336005,,-94,16,73,7,-93,37,-109,104,40,11,104,80
604336006,,8,77,-112,22,4,-8,64,4,-128,-66,20,40
604336007,,48,35,90,-60,4,49,16,19,82,72,-56,-119
604336008,,52,6,41,73,33,-62,-63,8,37,80,1,3
604336009,,-55,-118,-124,48,108,72,-120,-91,64,5,56,6
604336010,,65,84,100,0,0,9,40,-112,-36,64,-63,68
604336011,,41,9,52,-127,18,69,110,-126,8,0,34,90
604336012,,-124,97,3,-96,-118,6,-111,68,-96,69,-108,65
604336013,,0,32,0,2,-64,0,0,0,2,64,8,8
604336014,,-104,-126,96,-74,67,-100,65,37,32,125,30,2
604336015,,9,88,15,-72,108,85,-119,112,79,-78,87,-80
604336016,,46,-99,44,66,42,33,4,-92,-30,-126,-102,7
604336017,,18,116,39,16,-78,12,29,-46,-128,60,21,19
604336018,,66,-60,-117,-125,48,-103,-124,32,17,-60,-29,-12
604336019,,97,-96,36,-64,-44,44,14,2,120,9,-30,118
604336020,,66,81,48,87,73,-62,64,24,2,-14,64,36
604336021,,106,40,73,1,80,39,34,-88,33,8,20,80
604336022,,-124,17,-127,25,0,-62,-46,97,101,-124,54,-106
604336023,,-111,70,2,66,-16,36,81,24,16,34,12,8
604336024,,-92,20,-64,-120,16,79,50,66,-55,17,17,-95
604336025,,17,9,-110,32,110,32,8,21,2,73,-127,12
604336026,,9,11,36,40,-62,65,-74,0,-80,1,64,-56
604336027,,10,-94,116,8,-95,-112,-76,-90,64,85,0,68
604336028,,18,38,-117,52,32,-128,64,-114,37,-118,-128,89
604336029,,37,-128,33,5,19,-46,-125,0,2,41,104,0
604336030,,36,104,-48,96,5,114,8,75,-104,32,-128,-120
604336031,,-112,-110,-112,4,2,18,112,-39,-128,-58,40,28
604336032,,-87,20,-62,12,8,-92,1,-116,-122,4,8,9
604336033,,76,104,24,-47,21,8,36,71,29,2,32,-29
604336034,,-47,1,77,-94,-113,67,-88,3,-38,26,-18,-93
604336035,,84,-58,16,-115,4,17,15,-64,76,-127,81,32
604336036,,-90,3,84,122,-115,40,73,16,52,64,-113,9
604336037,,64,41,10,71,-120,8,-14,61,15,116,33,66
604336038,,-84,-88,97,-24,-48,0,-16,113,78,-26,-76,-111
604336039,,69,19,-128,-83,14,112,-27,-68,21,-47,67,43
604336040,,26,78,69,18,-93,-115,14,74,-119,0,8,-84
604336041,,81,101,58,67,13,-61,9,0,32,25,85,84
604336042,,-94,-112,-98,20,112,62,18,-121,-14,46,-86,66
604337000,,66,-27,79,11,-12,-126,-45,-95,47,121,-126,-1
604337001,,-67,26,-80,-12,11,125,44,94,-48,-122,125,0
604337002,,-73,-33,122,125,-21,-6,-33,-65,-6,-11,-83,-1
604337003,,124,119,-49,-89,126,-1,-5,-25,111,127,-5,-1
604337004,,-33,-21,-73,-1,-65,-9,-25,-3,-9,-33,126,77
604337005,,-21,-3,-1,-34,-9,-51,60,122,-33,-6,-33,-2
604337006,,-1,-66,-3,-5,-35,63,-1,-33,-67,-81,-9,-77
604337007,,38,1,66,-112,-4,84,3,54,0,48,16,11
604337008,,-63,100,44,69,70,35,-53,6,37,32,-24,72
604337009,,-80,16,-114,104,8,112,0,-104,-35,8,65,7
604337010,,100,10,-120,-122,83,68,114,66,17,-20,111,34
604337011,,9,-76,2,32,32,79,0,49,80,82,-75,8
604337012,,81,5,-63,17,72,107,33,70,70,-64,32,-74
604337013,,68,24,5,-43,-127,-112,-64,6,-126,-122,12,-80
604337014,,5,-59,-112,-64,4,25,-124,-127,8,88,70,64
604337015,,-80,25,49,104,86,1,33,5,81,20,-107,73
604337016,,-54,-32,-124,26,9,-50,-90,18,-112,25,1,39
604337017,,6,-22,9,-50,3,8,122,-117,90,-97,10,72
604337018,,-94,-128,-120,38,116,-110,8,101,-84,0,82,48
604337019,,58,109,49,-113,-96,12,49,-72,-92,-13,-113,72
604337020,,-116,34,10,39,-63,-62,8,-55,39,-55,-76,48
604337021,,20,26,101,8,19,68,29,18,13,4,9,-47
604337022,,-63,65,68,70,-56,0,85,-63,32,41,34,-105
604337023,,-111,32,-80,0,27,27,41,36,1,-121,1,33
604337024,,10,21,-102,1,4,-88,92,-63,-94,34,8,-127
604337025,,12,-112,99,16,9,-128,18,-128,-128,101,-46,0
604337026,,10,74,90,104,-92,32,-104,8,31,2,-32,-108
604337027,,10,-125,54,-127,-76,-74,4,72,16,-94,4,-128
604337028,,113,98,16,16,-96,-80,-90,44,-32,0,-64,92
604337029,,64,-114,96,-72,18,33,-62,48,74,80,48,6
604337030,,49,20,69,51,42,5,-60,120,106,13,26,-18
604338000,,36,-121,8,85,-46,4,-119,-99,40,-119,-29,-92
604338001,,81,72,53,32,37,40,20,2,19,0,20,24
604338002,,-118,48,-62,-118,8,-45,98,96,-60,118,8,67
604338003,,22,86,18,32,-46,-23,16,-76,-23,-25,73,73
604338004,,89,-99,-20,65,36,20,115,24,87,94,50,84
604338005,,-58,-103,16,-85,15,53,-128,10,-108,18,34,-105
604338006,,-108,-76,-47,-102,76,-74,109,100,-47,-123,-122,-86
604338007,,41,-125,-87,103,33,70,-103,-58,34,120,-13,1
604338008,,82,110,55,24,-72,43,-17,3,-119,17,-55,22
604338009,,-23,2,79,54,26,88,22,95,90,-96,-115,-72
604338010,,38,97,70,-35,-15,-119,-124,-79,46,46,84,-30
604338011,,-87,104,-88,-60,-57,-62,106,-23,36,-55,60,109
604338012,,-47,-32,64,5,64,73,-47,89,-47,-79,58,-96
604338013,,12,21,42,-68,-93,-126,118,18,1,-99,64,41
604338014,,74,70,-111,-95,105,84,3,11,14,76,-47,-120
604338015,,-110,27,32,67,-121,-92,1,44,-46,4,20,103
604338016,,-28,9,-16,-96,-99,16,12,3,-124,2,5,89
604338017,,100,96,-118,94,68,17,118,-64,-84,105,-61,-96
604338018,,10,74,8,74,6,-95,-88,94,28,16,-17,4
604338019,,-95,-92,22,112,-48,106,52,-96,34,-126,36,19
604338020,,21,-122,117,-128,56,-117,-56,-76,41,117,0,26
604338021,,41,-111,5,18,10,6,-127,-127,66,-62,42,-58
604338022,,18,56,-49,13,48,124,10,100,113,42,-104,84
604338023,,2,2,-127,-128,0,16,0,2,20,0,0,0
604339000,,98,24,86,-30,45,-124,-41,12,2,66,-120,70
604339001,,12,-63,-96,13,-126,56,8,-109,-20,-95,116,-72
604339002,,-111,38,9,16,80,67,32,96,17,28,3,1
604339003,,25,-103,-114,28,-48,30,-74,-3,-71,-4,74,64
604339004,,-91,112,59,-50,33,-44,105,17,102,30,15,113
604339005,,74,31,-15,-95,111,-86,27,65,-88,-118,55,117
604339006,,-19,-116,74,-36,45,-87,104,-56,-49,53,-26,-17
604339007,,26,-69,-111,35,-110,-111,-106,-1,83,-29,-59,-126
604339008,,-46,-57,60,93,-38,110,29,-66,73,-56,57,-114
604339009,,-27,100,101,99,63,99,-32,34,-76,49,-72,-70
604339010,,54,98,-58,-78,-60,85,-57,6,22,71,-48,29
604339011,,57,-32,65,52,-72,100,-14,68,37,93,-28,-32
604339012,,25,87,-30,-61,34,-118,13,-106,10,19,13,66
604339013,,69,41,37,91,-44,33,-128,23,-77,42,-74,-17
604339014,,-88,1,-30,68,13,77,-105,33,3,-122,19,-112
604339015,,-128,-12,75,40,79,21,89,-24,-76,82,48,-27
604339016,,46,8,-67,-110,66,-94,88,-118,-103,-96,-37,8
604339017,,70,-102,24,-81,-123,-48,42,0,84,-59,-88,23
604339018,,-122,115,20,1,43,94,38,-39,-62,45,4,28
604339019,,114,14,4,-4,-16,-95,-31,50,72,-72,66,41
604339020,,-47,-124,-102,0,16,26,4,109,108,64,73,18
604339021,,0,9,4,2,0,32,16,2,16,2,4,0
604339022,,-60,-127,-93,33,-123,20,-62,89,-102,57,64,80
604339023,,-119,106,50,-128,80,-94,-79,96,77,37,-128,38
604339024,,38,13,69,88,8,80,32,-126,86,2,7,64
604339025,,48,-16,0,106,-50,32,68,-96,33,-64,61,-128
604339026,,10,20,-56,6,32,79,25,13,32,-100,-32,-113
604339027,,81,2,28,-107,51,-119,14,22,-128,66,26,57
604354000,,96,36,-118,104,35,-60,74,17,82,-72,5,50
604354001,,21,-128,100,21,8,49,-96,-60,-83,68,-22,12
604354002,,-118,91,17,-126,-44,10,21,42,0,3,16,-63
604431000,,54,5,75,-95,58,-83,-81,0,-44,-122,33,54
604431001,,80,48,48,-23,88,0,72,18,103,-66,72,-64
604431002,,-118,90,20,4,3,65,57,-3,3,73,-123,100
604431003,,-126,-19,-118,61,2,8,30,101,-40,-96,-124,25
604431004,,108,-77,82,-60,-79,70,114,-97,36,1,11,-103
604431005,,6,-51,97,66,76,-5,-124,32,48,24,89,5
604431006,,-79,84,116,26,53,81,-110,6,-22,67,-122,-62
604431007,,-55,2,-81,40,-19,56,-59,25,-111,-9,-14,-91
604431008,,85,2,-123,23,-122,-74,64,-32,14,96,114,58
604431009,,41,-88,-120,-46,-64,-122,33,-54,9,28,60,74
604431010,,70,5,-36,112,-92,-118,-38,17,-90,17,-94,-105
604431011,,37,-16,-120,6,14,-126,116,-32,-114,104,40,108
604431012,,-30,-54,-60,-46,0,108,-119,19,-52,41,-63,-21
604431013,,-118,22,74,-115,-37,64,-125,-25,-77,16,63,28
604431014,,-71,-112,65,33,-15,-12,14,40,1,86,21,73
604431015,,-60,-87,35,-121,28,-111,32,-98,120,14,84,33
604431016,,81,111,18,13,2,58,111,14,64,-124,106,86
604431017,,9,98,-80,-78,101,37,53,1,71,-37,70,-126
604431018,,52,13,55,120,-47,85,0,-36,25,-95,-112,48
604431019,,26,16,45,72,42,11,-48,96,48,-26,-119,-128
604431020,,-39,-108,105,58,-81,-122,56,8,-84,115,35,39
604431021,,38,107,-106,-59,80,121,-57,-9,83,-116,-36,-40
604431022,,-120,-128,16,0,0,0,0,67,0,-64,-128,0
604431023,,-87,70,105,48,8,-5,12,-117,-8,32,30,89
604431024,,50,50,55,-47,-95,0,99,84,40,-101,76,38
604431025,,86,-60,64,7,80,102,54,97,23,4,-93,-43
604431026,,76,9,-98,-18,71,0,-63,-70,68,-50,17,2
604431027,,-127,-71,-128,8,-66,-99,-104,4,-125,113,-32,-88
604431028,,-62,-81,-86,102,-38,-113,60,-5,65,115,-64,122
604431029,,49,-62,51,-65,33,-92,-125,44,-78,-51,-117,3
604431030,,110,121,68,-112,-44,88,108,84,46,-114,61,-19
604431031,,-99,20,-35,73,47,115,-45,-125,-35,48,118,-108
604432000,,113,0,44,34,2,88,1,101,-8,20,-67,24
604432001,,76,-44,-56,-120,-60,2,18,18,65,96,10,100
604432002,,18,99,18,4,88,60,20,0,6,-27,64,-123
604432003,,-118,45,23,16,-112,-31,-20,-128,-108,-128,-127,83
604432004,,-124,-104,-128,79,41,1,-125,-17,9,26,118,-86
604432005,,33,2,97,-15,39,-122,104,24,34,11,0,0
604432006,,-107,14,18,-66,-126,-55,-60,45,6,35,32,25
604432007,,-112,90,-115,82,77,52,16,-59,33,0,10,85
604432008,,98,-106,34,48,-127,-24,27,43,-85,118,34,101
604432009,,97,88,37,-90,34,4,-19,2,84,0,-35,42
604432010,,-108,51,-120,109,34,-110,-30,2,68,-119,89,6
604432011,,-116,-95,-64,3,-112,6,14,-56,-32,-32,-127,-62
604432012,,2,104,10,93,68,65,24,18,-62,17,90,-118
604432013,,10,37,82,-128,92,59,67,-108,44,-54,-32,48
604432014,,90,-63,117,-128,41,2,-95,120,19,-114,5,-120
604432015,,101,0,-92,8,126,92,20,-107,24,84,6,100
604432016,,41,-124,89,65,-111,-95,32,96,-103,61,-76,-111
604432017,,98,-63,103,24,20,-107,8,49,26,-47,-95,10
604432018,,5,2,-112,-127,105,106,23,-54,0,38,28,-112
604432019,,-104,60,8,102,-126,0,-32,4,-27,8,66,101
604432020,,-86,0,-127,86,109,17,0,78,-111,-82,47,96
604432021,,-92,56,90,126,38,66,-76,24,-89,0,-126,-111
604432022,,10,-37,81,0,-95,-104,23,96,20,81,34,83
604432023,,24,-62,-100,17,-44,16,95,-62,66,25,-52,0
604432024,,97,1,60,-115,-63,100,112,117,64,32,-79,53
604432025,,73,-84,38,34,-56,32,-128,37,56,88,20,-113
604432026,,-59,-60,-90,25,0,-61,8,-124,-120,54,32,24
604432027,,-111,21,-64,33,26,45,2,43,34,36,-38,-58
604432028,,98,97,41,-88,21,-66,-87,18,-63,-120,73,44
604432029,,22,46,1,-60,2,75,-60,-104,109,-61,81,66
604432030,,20,18,66,-62,58,-124,107,-127,30,-57,4,-88
604433000,,1,0,8,4,2,16,0,0,24,0,-128,16
604433001,,-72,24,-121,-126,-28,80,-30,-37,-7,6,108,29
604433002,,-110,-38,77,48,49,-29,23,7,-34,91,-29,-96
604433003,,42,-30,-94,-55,31,83,111,14,48,-4,24,98
604433004,,113,97,57,52,-62,36,-12,44,-128,97,-58,-101
604433005,,82,-59,24,-119,-33,-84,1,124,66,-98,60,21
604433006,,-115,45,-46,30,39,12,74,-80,-30,52,93,-3
604433007,,46,34,21,110,32,-47,45,-127,61,107,-125,66
604433008,,69,23,-18,67,-40,58,-112,99,13,-127,-79,-124
604433009,,-59,-100,96,-11,8,-113,-104,-48,7,-128,2,106
604433010,,74,66,98,65,91,3,9,1,90,101,-72,-43
604433011,,5,-108,12,-118,4,-24,102,90,-95,2,64,32
604433012,,-80,41,-111,52,-96,20,-112,-92,4,-104,7,10
604433014,,54,34,-101,-64,-23,-76,-84,66,33,-128,34,29
604433015,,28,-128,-15,27,78,73,19,-18,83,-57,-120,83
604433016,,-119,117,68,52,55,-110,-23,16,-92,57,-91,-88
604433017,,97,13,34,-85,-128,46,0,21,74,66,95,-60
604433018,,-62,-38,12,68,16,65,86,-87,-100,60,80,34
604433019,,-2,-42,92,-1,87,-1,-33,-2,-76,-67,126,-9
604433020,,-5,-65,-25,-97,-65,-69,113,-3,-17,-49,-65,-68
604433021,,125,121,-1,-9,-19,125,-65,-21,127,-10,-33,-17
604433022,,-73,-17,-5,-6,-2,-1,-2,95,-37,127,-15,91
604434000,,65,48,13,-122,18,32,1,1,-127,-24,124,65
604434001,,-108,9,-96,97,-124,-41,-46,104,90,17,3,38
604434002,,42,-58,82,24,105,8,44,-106,36,6,-128,-104
604434003,,9,5,50,77,38,65,99,92,-92,-123,14,86
604434004,,-24,-123,-128,-48,112,-116,9,64,-85,82,54,-83
604434005,,48,96,5,-75,-119,68,23,-114,4,121,-47,80
604434006,,-116,3,-26,42,-121,5,12,4,-56,0,-64,22
604434007,,85,70,104,89,-96,-102,-40,-127,-114,-122,24,-119
604434008,,70,-96,25,-122,11,-95,4,-95,17,3,-32,65
604434009,,26,83,-100,-128,76,34,35,118,24,-93,5,9
604434010,,-127,56,68,71,-48,88,66,18,115,72,-107,56
604434011,,-110,-8,27,40,80,61,-92,120,66,-24,33,-28
604434012,,97,-114,2,32,15,-94,-40,-117,36,20,74,34
604434013,,38,24,-31,18,48,82,-80,33,81,60,42,-126
604434014,,98,91,93,-48,-6,86,57,-25,74,17,-110,20
604434015,,53,124,-25,-110,4,32,74,-112,7,-4,117,-21
604434016,,-50,-126,0,109,47,-65,-26,30,-79,46,8,-21
604434017,,-103,-91,-70,47,-47,-55,-107,105,-4,-61,-17,20
604434018,,93,84,-25,-88,-15,85,-50,32,54,65,-42,27
604434019,,-110,-77,24,99,107,42,-71,-45,-76,16,107,-14
604434020,,46,-114,36,-35,28,-93,97,-18,73,-2,8,-20
604434021,,-31,105,-37,22,-122,-36,22,29,-53,-81,-75,5
604434022,,95,-3,-65,31,-3,-9,-3,30,-18,-33,117,63
604434023,,-69,-5,-23,-9,127,-1,103,-1,23,103,-1,-49
604434024,,-9,119,-2,-21,-17,-97,-38,-27,-1,-1,-69,-1
604434025,,-19,-66,-33,-3,-70,123,-1,-5,-3,-70,-17,-3
604434026,,-2,-49,119,-2,-41,-20,-65,-1,-5,-3,-34,-14
604434027,,1,0,2,66,0,0,0,0,68,64,17,1
604435000,,5,-103,-96,-88,6,-32,36,-127,113,-112,1,3
604435001,,-110,2,95,0,-112,25,-64,46,-116,47,2,-52
604435002,,104,100,0,87,105,6,27,80,2,64,-4,48
604435003,,-114,-100,-73,78,-4,-114,117,-45,2,-66,52,76
604435004,,-78,-54,-67,-53,-44,-25,-75,-74,-29,101,84,42
604435005,,109,102,-54,-109,47,71,78,-67,-6,-6,-24,-10
604435006,,-70,103,82,61,-113,-98,-62,83,-99,-53,-73,-59
604435007,,-59,-69,75,-12,48,112,-69,47,-19,87,43,57
604435008,,85,-11,-75,121,91,-7,120,-56,94,-124,-53,-37
604435009,,123,25,108,-90,-29,57,-113,108,53,57,-33,-73
604435010,,61,108,-80,-14,-117,-49,125,23,115,-3,-73,117
604435011,,119,-17,-53,-3,93,58,-56,-1,-6,119,-17,-6
604435012,,-106,-69,93,31,-6,-39,-5,-70,-67,-86,-36,111
604435013,,-37,-16,-17,46,-25,-11,63,-19,76,68,26,-33
604435014,,-18,95,-10,-63,-65,-25,-90,-11,-81,-33,109,-95
604435015,,-23,-105,63,-1,116,62,-41,74,-41,-69,-13,-98
604435016,,55,-76,-49,-71,68,102,84,110,75,-45,-13,-36
604435017,,37,83,109,-57,-8,7,-86,-38,-107,-33,-45,-58
604435018,,90,79,-68,91,67,-11,-7,-107,108,32,18,121
604435019,,-23,13,-109,-90,58,104,-123,-29,-76,97,-115,7
604435020,,-71,-8,-76,-3,-27,-7,83,-8,31,63,125,-1
604435021,,-50,-1,98,48,-97,-101,-1,37,-30,-114,110,-77
604435022,,-42,-94,91,78,-65,-98,46,31,-5,-4,-84,40
604435023,,64,0,64,2,0,18,8,0,2,35,0,9
604436000,,-5,-115,-66,-25,-4,-53,-10,-1,95,-3,-9,-17
604436001,,-49,-10,-43,63,-1,-3,-1,-1,-9,-37,-7,-9
604436002,,127,-5,127,-3,91,-9,-65,62,-7,-17,-17,126
604436003,,-11,127,-1,-2,-1,-2,107,-29,-66,63,-66,-65
604436004,,-66,-1,-21,-37,-89,63,-35,-35,-17,-10,95,-39
604436005,,-1,-89,63,-34,-2,-13,-66,-1,-81,93,-28,-1
604436006,,-3,95,-11,-67,-37,111,-1,-11,-1,-21,-1,-34
604436007,,119,-4,-18,-9,-89,-97,-3,-65,-3,-74,-5,-9
604436008,,-33,-5,-1,-5,127,-2,115,106,119,-1,95,-67
604436009,,4,-16,-64,-113,-89,0,69,64,3,4,36,-103
604436010,,89,17,66,96,-127,11,119,-101,-56,1,9,-62
604436011,,9,106,-124,16,85,-96,18,18,72,-64,-34,1
604436012,,-111,28,-127,36,90,-60,32,1,-58,5,-127,76
604436013,,18,-127,32,94,-124,-49,70,43,51,107,-32,38
604436014,,-54,-128,88,-62,8,37,56,76,-77,-45,16,-126
604436015,,-122,42,9,8,32,-112,-120,-32,13,34,55,16
604436016,,98,8,-88,43,26,83,49,18,-76,36,64,106
604436017,,36,86,86,68,64,16,-122,-124,32,60,-125,48
604436018,,-95,-90,37,-128,-32,44,8,-79,0,-104,26,-127
604436019,,52,5,54,-111,47,88,-128,44,64,-118,12,92
604436020,,72,65,27,49,16,34,-55,68,28,80,96,37
604436021,,40,2,102,0,80,19,21,33,107,58,72,97
604436022,,-107,24,16,-44,34,-32,104,-100,-108,-128,23,-122
604436023,,66,-27,-119,43,-115,12,-126,66,0,69,-96,24
604436024,,-9,-66,-17,-33,-9,-20,53,-98,-81,-33,-37,121
604436025,,109,91,-1,119,-7,-1,-33,123,-3,-9,-3,-105
604436026,,-6,-1,-80,-22,-2,-1,-17,-9,-1,-3,118,-17
604436027,,-65,-3,127,-67,15,-45,-1,-3,-5,59,-1,-1
604436028,,-33,-25,-33,-1,-1,63,-6,-17,86,-18,-81,-2
604436029,,-128,16,0,2,64,64,0,9,-127,0,0,2
604437000,,-5,-3,119,-24,-5,-13,-7,-68,-2,-41,-67,-3
604437001,,62,119,-34,-9,71,-65,87,-1,121,-1,-17,23
604437002,,-1,-22,-83,-97,-1,94,-66,127,-9,127,-37,-6
