Row ID;Row Name;correctStrength
33090000;Carian Regal Scepter;12
33120000;Digger's Staff;25
33130000;Astrologer's Staff;12
33170000;Carian Glintblade Staff;12
33180000;Prince of Death's Staff;12
33190000;Albinauric Staff;12
33200000;Academy Glintstone Staff;12
33210000;Carian Glintstone Staff;12
33230000;Azur's Glintstone Staff;25
33240000;Lusat's Glintstone Staff;25
33250000;Meteorite Staff;25
33260000;Staff of the Guilty;25
33270000;Rotten Crystal Staff;25
33280000;Staff of Loss;12
33900000;;12
33910000;;12
33920000;;12
33930000;;12
33940000;;12
33950000;;12
33960000;;12
33970000;;25
33980000;;12
34000000;Finger Seal;15
34010000;Godslayer's Seal;15
34020000;Giant's Seal;15
34030000;Gravel Stone Seal;15
34040000;Clawmark Seal;60
34060000;Golden Order Seal;0
34070000;Erdtree Seal;0
34080000;Dragon Communion Seal;0
34090000;Frenzied Flame Seal;30
34900000;;15
34910000;;15
34920000;;15
34930000;;0
34940000;;0
34950000;;0
34960000;;15
34970000;;15
34980000;;25
34990000;;25
40000000;Shortbow;27
40000100;Shortbow [Heavy];56
40000200;Shortbow [Keen];23
40000300;Shortbow [Quality];61
40000400;Shortbow [Fire];35
40000500;Shortbow [Flame Art];11
40000600;Shortbow [Lightning];11
40000700;Shortbow [Sacred];11
40000800;Shortbow [Magic];11
40000900;Shortbow [Cold];44
40001000;Shortbow [Poison];44
40001100;Shortbow [Blood];44
40001200;Shortbow [Occult];18
40010000;Misbegotten Shortbow;46
40010100;Misbegotten Shortbow [Heavy];55
40010200;Misbegotten Shortbow [Keen];23
40010300;Misbegotten Shortbow [Quality];59
40010400;Misbegotten Shortbow [Fire];34
40010500;Misbegotten Shortbow [Flame Art];11
40010600;Misbegotten Shortbow [Lightning];11
40010700;Misbegotten Shortbow [Sacred];11
40010800;Misbegotten Shortbow [Magic];11
40010900;Misbegotten Shortbow [Cold];43
40011000;Misbegotten Shortbow [Poison];43
40011100;Misbegotten Shortbow [Blood];43
40011200;Misbegotten Shortbow [Occult];18
40020000;Red Branch Shortbow;24
40020100;Red Branch Shortbow [Heavy];55
40020200;Red Branch Shortbow [Keen];23
40020300;Red Branch Shortbow [Quality];59
40020400;Red Branch Shortbow [Fire];34
40020500;Red Branch Shortbow [Flame Art];11
40020600;Red Branch Shortbow [Lightning];11
40020700;Red Branch Shortbow [Sacred];11
40020800;Red Branch Shortbow [Magic];11
40020900;Red Branch Shortbow [Cold];43
40021000;Red Branch Shortbow [Poison];43
40021100;Red Branch Shortbow [Blood];43
40021200;Red Branch Shortbow [Occult];18
40030000;Harp Bow;49
40030100;Harp Bow [Heavy];58
40030200;Harp Bow [Keen];24
40030300;Harp Bow [Quality];63
40030400;Harp Bow [Fire];36
40030500;Harp Bow [Flame Art];12
40030600;Harp Bow [Lightning];12
40030700;Harp Bow [Sacred];12
40030800;Harp Bow [Magic];12
40030900;Harp Bow [Cold];46
40031000;Harp Bow [Poison];46
40031100;Harp Bow [Blood];46
40031200;Harp Bow [Occult];19
40050000;Composite Bow;25
40050100;Composite Bow [Heavy];57
40050200;Composite Bow [Keen];24
40050300;Composite Bow [Quality];62
40050400;Composite Bow [Fire];36
40050500;Composite Bow [Flame Art];12
40050600;Composite Bow [Lightning];12
40050700;Composite Bow [Sacred];12
40050800;Composite Bow [Magic];12
40050900;Composite Bow [Cold];45
40051000;Composite Bow [Poison];45
40051100;Composite Bow [Blood];45
40051200;Composite Bow [Occult];19
41000000;Longbow;35
41000100;Longbow [Heavy];49
41000200;Longbow [Keen];20
41000300;Longbow [Quality];53
41000400;Longbow [Fire];30
41000500;Longbow [Flame Art];10
41000600;Longbow [Lightning];10
41000700;Longbow [Sacred];10
41000800;Longbow [Magic];10
41000900;Longbow [Cold];38
41001000;Longbow [Poison];38
41001100;Longbow [Blood];38
41001200;Longbow [Occult];16
41010000;Albinauric Bow;25
41010100;Albinauric Bow [Heavy];66
41010200;Albinauric Bow [Keen];27
41010300;Albinauric Bow [Quality];71
41010400;Albinauric Bow [Fire];41
41010500;Albinauric Bow [Flame Art];13
41010600;Albinauric Bow [Lightning];13
41010700;Albinauric Bow [Sacred];13
41010800;Albinauric Bow [Magic];13
41010900;Albinauric Bow [Cold];52
41011000;Albinauric Bow [Poison];52
41011100;Albinauric Bow [Blood];52
41011200;Albinauric Bow [Occult];22
41020000;Horn Bow;41
41020100;Horn Bow [Heavy];55
41020200;Horn Bow [Keen];23
41020300;Horn Bow [Quality];59
41020400;Horn Bow [Fire];34
41020500;Horn Bow [Flame Art];11
41020600;Horn Bow [Lightning];11
41020700;Horn Bow [Sacred];11
41020800;Horn Bow [Magic];11
41020900;Horn Bow [Cold];43
41021000;Horn Bow [Poison];43
41021100;Horn Bow [Blood];43
41021200;Horn Bow [Occult];18
41030000;Erdtree Bow;29
41030100;Erdtree Bow [Heavy];74
41030200;Erdtree Bow [Keen];31
41030300;Erdtree Bow [Quality];80
41030400;Erdtree Bow [Fire];46
41030500;Erdtree Bow [Flame Art];15
41030600;Erdtree Bow [Lightning];15
41030700;Erdtree Bow [Sacred];15
41030800;Erdtree Bow [Magic];15
41030900;Erdtree Bow [Cold];58
41031000;Erdtree Bow [Poison];58
41031100;Erdtree Bow [Blood];58
41031200;Erdtree Bow [Occult];24
41040000;Serpent Bow;33
41040100;Serpent Bow [Heavy];74
41040200;Serpent Bow [Keen];31
41040300;Serpent Bow [Quality];80
41040400;Serpent Bow [Fire];46
41040500;Serpent Bow [Flame Art];15
41040600;Serpent Bow [Lightning];15
41040700;Serpent Bow [Sacred];15
41040800;Serpent Bow [Magic];15
41040900;Serpent Bow [Cold];58
41041000;Serpent Bow [Poison];58
41041100;Serpent Bow [Blood];58
41041200;Serpent Bow [Occult];24
41060000;Pulley Bow;54
41060100;Pulley Bow [Heavy];64
41060200;Pulley Bow [Keen];27
41060300;Pulley Bow [Quality];70
41060400;Pulley Bow [Fire];40
41060500;Pulley Bow [Flame Art];13
41060600;Pulley Bow [Lightning];13
41060700;Pulley Bow [Sacred];13
41060800;Pulley Bow [Magic];13
41060900;Pulley Bow [Cold];51
41061000;Pulley Bow [Poison];51
41061100;Pulley Bow [Blood];51
41061200;Pulley Bow [Occult];21
41070000;Black Bow;37
41070100;Black Bow [Heavy];68
41070200;Black Bow [Keen];28
41070300;Black Bow [Quality];74
41070400;Black Bow [Fire];42
41070500;Black Bow [Flame Art];14
41070600;Black Bow [Lightning];14
41070700;Black Bow [Sacred];14
41070800;Black Bow [Magic];14
41070900;Black Bow [Cold];54
41071000;Black Bow [Poison];54
41071100;Black Bow [Blood];54
41071200;Black Bow [Occult];22
42000000;Lion Greatbow;62
42000100;Lion Greatbow [Heavy];74
42000200;Lion Greatbow [Keen];31
42000300;Lion Greatbow [Quality];80
42000400;Lion Greatbow [Fire];46
42000500;Lion Greatbow [Flame Art];15
42000600;Lion Greatbow [Lightning];15
42000700;Lion Greatbow [Sacred];15
42000800;Lion Greatbow [Magic];15
42000900;Lion Greatbow [Cold];58
42001000;Lion Greatbow [Poison];58
42001100;Lion Greatbow [Blood];58
42001200;Lion Greatbow [Occult];24
42010000;Golem Greatbow;82
42010100;Golem Greatbow [Heavy];98
42010200;Golem Greatbow [Keen];41
42010300;Golem Greatbow [Quality];106
42010400;Golem Greatbow [Fire];61
42010500;Golem Greatbow [Flame Art];20
42010600;Golem Greatbow [Lightning];20
42010700;Golem Greatbow [Sacred];20
42010800;Golem Greatbow [Magic];20
42010900;Golem Greatbow [Cold];77
42011000;Golem Greatbow [Poison];77
42011100;Golem Greatbow [Blood];77
42011200;Golem Greatbow [Occult];32
42030000;Erdtree Greatbow;39
42030100;Erdtree Greatbow [Heavy];60
42030200;Erdtree Greatbow [Keen];25
42030300;Erdtree Greatbow [Quality];65
42030400;Erdtree Greatbow [Fire];37
42030500;Erdtree Greatbow [Flame Art];12
42030600;Erdtree Greatbow [Lightning];12
42030700;Erdtree Greatbow [Sacred];12
42030800;Erdtree Greatbow [Magic];12
42030900;Erdtree Greatbow [Cold];47
42031000;Erdtree Greatbow [Poison];47
42031100;Erdtree Greatbow [Blood];47
42031200;Erdtree Greatbow [Occult];20
42040000;Greatbow;45
42040100;Greatbow [Heavy];54
42040200;Greatbow [Keen];22
42040300;Greatbow [Quality];58
42040400;Greatbow [Fire];33
42040500;Greatbow [Flame Art];11
42040600;Greatbow [Lightning];11
42040700;Greatbow [Sacred];11
42040800;Greatbow [Magic];11
42040900;Greatbow [Cold];42
42041000;Greatbow [Poison];42
42041100;Greatbow [Blood];42
42041200;Greatbow [Occult];18
43000000;Soldier's Crossbow;0
43020000;Light Crossbow;0
43030000;Heavy Crossbow;0
43050000;Pulley Crossbow;0
43060000;Full Moon Crossbow;0
43080000;Arbalest;0
43110000;Crepus's Black-Key Crossbow;0
43900000;;0
44000000;Hand Ballista;0
44010000;Jar Cannon;0
47000000;;0
47010000;;0
50000000;Arrow;0
50010000;Fire Arrow;0
50020000;Serpent Arrow;0
50030000;Bone Arrow (Fletched);0
50040000;St. Trina's Arrow;0
50060000;Shattershard Arrow (Fletched);0
50080000;Rainbow Stone Arrow (Fletched);0
50090000;Golden Arrow;0
50100000;Dwelling Arrow;0
50110000;Bone Arrow;0
50130000;Firebone Arrow (Fletched);0
50140000;Firebone Arrow;0
50150000;Poisonbone Arrow (Fletched);0
50160000;Poisonbone Arrow;0
50170000;Sleepbone Arrow (Fletched);0
50180000;Sleepbone Arrow;0
50190000;Stormwing Bone Arrow;0
50200000;Lightningbone Arrow (Fletched);0
50210000;Lightningbone Arrow;0
50220000;Rainbow Stone Arrow;0
50230000;Shattershard Arrow;0
50240000;Spiritflame Arrow;0
50260000;Magicbone Arrow (Fletched);0
50270000;Magicbone Arrow;0
50280000;Haligbone Arrow (Fletched);0
50290000;Haligbone Arrow;0
50300000;Bloodbone Arrow (Fletched);0
50310000;Bloodbone Arrow;0
50320000;Coldbone Arrow (Fletched);0
50330000;Coldbone Arrow;0
50340000;Rotbone Arrow (Fletched);0
50350000;Rotbone Arrow;0
51000000;Great Arrow;0
51010000;Golem's Great Arrow;0
51020000;Golden Great Arrow;0
51030000;Golem's Magic Arrow;0
51040000;Radahn's Spear;0
51050000;Bone Great Arrow (Fletched);0
51060000;Bone Great Arrow;0
52000000;Bolt;0
52010000;Lightning Bolt;0
52020000;Perfumer's Bolt;0
52030000;Black-Key Bolt;0
52040000;Burred Bolt;0
52050000;Meteor Bolt;0
52060000;Explosive Bolt;0
52070000;Golden Bolt;0
52080000;Lordsworn's Bolt;0
52090000;Bone Bolt;0
52100000;Firebone Bolt;0
52110000;Lightningbone Bolt;0
52120000;Magicbone Bolt;0
52130000;Haligbone Bolt;0
52140000;Poisonbone Bolt;0
52150000;Bloodbone Bolt;0
52160000;Coldbone Bolt;0
52170000;Rotbone Bolt;0
52180000;Sleepbone Bolt;0
52190000;Flaming Bolt;0
52900000;;0
52910000;;0
53000000;Ballista Bolt;0
53010000;Lightning Greatbolt;0
53020000;Explosive Greatbolt;0
53030000;Bone Ballista Bolt;0
98990000;;40
99000000;;50
99010000;;40
99020000;;30
99030000;;8
99040000;;10
99050000;;0
99060000;;35
